Date,Index Category,Sub Category,Region,Change
03-01-2021,Drilling Mud,Drilling Mud,Ark-La-Tx,1.6619709200584432
04-01-2021,Drilling Mud,Drilling Mud,Ark-La-Tx,0.4930425478018932
05-01-2021,Drilling Mud,Drilling Mud,Ark-La-Tx,-24.31576500278659
06-01-2021,Drilling Mud,Drilling Mud,Ark-La-Tx,-42.17537706387259
11-01-2020,Drilling Mud,Drilling Mud,Denver Julesburg,0.0
12-01-2020,Drilling Mud,Drilling Mud,Denver Julesburg,0.0
01-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,3.482547186437801
02-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,8.095385123755598
03-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,2.11714513726656
04-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,-3.4578735375142937
05-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,-5.855206542756207
06-01-2021,Drilling Mud,Drilling Mud,Denver Julesburg,-5.771022738963964
11-01-2020,Drilling Mud,Drilling Mud,Gulf Coast,0.0
12-01-2020,Drilling Mud,Drilling Mud,Gulf Coast,0.0
01-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,1.081390644764619
02-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,7.257870963671608
03-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,12.98146884111044
04-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,14.658948349952835
05-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,18.52139224726342
06-01-2021,Drilling Mud,Drilling Mud,Gulf Coast,18.500802720431743
11-01-2020,Drilling Mud,Drilling Mud,Permian,0.0
12-01-2020,Drilling Mud,Drilling Mud,Permian,0.0
01-01-2021,Drilling Mud,Drilling Mud,Permian,0.3312367833470889
02-01-2021,Drilling Mud,Drilling Mud,Permian,2.7808489658461824
03-01-2021,Drilling Mud,Drilling Mud,Permian,2.892834818449374
04-01-2021,Drilling Mud,Drilling Mud,Permian,1.272990655174053
05-01-2021,Drilling Mud,Drilling Mud,Permian,3.50362151602264
06-01-2021,Drilling Mud,Drilling Mud,Permian,4.549148487919601
11-01-2020,Drilling Mud,Drilling Mud,Williston,0.0
12-01-2020,Drilling Mud,Drilling Mud,Williston,0.0
01-01-2021,Drilling Mud,Drilling Mud,Williston,-3.2902312362145008
02-01-2021,Drilling Mud,Drilling Mud,Williston,-4.310008265543682
03-01-2021,Drilling Mud,Drilling Mud,Williston,-8.07291399422363
04-01-2021,Drilling Mud,Drilling Mud,Williston,-16.087666899484457
05-01-2021,Drilling Mud,Drilling Mud,Williston,-22.34769761470153
06-01-2021,Drilling Mud,Drilling Mud,Williston,-18.63239120090399
11-01-2020,Drilling Mud,Drilling Mud,Whole US,-6.822161509125502
12-01-2020,Drilling Mud,Drilling Mud,Whole US,-4.7034467590773925
01-01-2021,Drilling Mud,Drilling Mud,Whole US,-0.7872775182131678
02-01-2021,Drilling Mud,Drilling Mud,Whole US,-0.1193213632352478
03-01-2021,Drilling Mud,Drilling Mud,Whole US,1.4510498541972126
04-01-2021,Drilling Mud,Drilling Mud,Whole US,-0.0585475825263367
05-01-2021,Drilling Mud,Drilling Mud,Whole US,3.212883917164763
06-01-2021,Drilling Mud,Drilling Mud,Whole US,4.301245992134394
11-01-2020,Drilling Mud,Drilling Mud,Canada,0.0
12-01-2020,Drilling Mud,Drilling Mud,Canada,0.0
01-01-2021,Drilling Mud,Drilling Mud,Canada,2.8701295968363465
02-01-2021,Drilling Mud,Drilling Mud,Canada,1.6637241230440023
03-01-2021,Drilling Mud,Drilling Mud,Canada,-6.443900500135971
04-01-2021,Drilling Mud,Drilling Mud,Canada,-37.67811175978489
05-01-2021,Drilling Mud,Drilling Mud,Canada,-18.221654940206804
06-01-2021,Drilling Mud,Drilling Mud,Canada,-2.9372599658244427
11-01-2020,Drilling Operations,Drilling Operations Price Index,Anadarko,-0.0157744588025732
12-01-2020,Drilling Operations,Drilling Operations Price Index,Anadarko,-0.0119593821562636
01-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,0.8614055181273305
02-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,1.2406804224751244
03-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,1.7111724123807632
04-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,2.1115187310892827
05-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,4.05061979430056
11-01-2020,Drilling Operations,Day Rate Price Index,Anadarko,-2.2772698662277227e-05
12-01-2020,Drilling Operations,Day Rate Price Index,Anadarko,-3.088331023424177e-05
01-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,0.655933045806256
02-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,1.04390499110929
03-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,1.4100155945445654
04-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,1.782570931159481
05-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,3.732865104189165
11-01-2020,Drilling Operations,Mobilization Price Index,Anadarko,0.0
12-01-2020,Drilling Operations,Mobilization Price Index,Anadarko,0.0
01-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,2.3969374304415028
02-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,2.7166875081247297
03-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,4.2195823715728125
04-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,4.800459998912471
05-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,6.61184272830934
11-01-2020,Drilling Operations,Drilling Operations Price Index,Appalachian,-0.1430941051241198
12-01-2020,Drilling Operations,Drilling Operations Price Index,Appalachian,-0.1242442778782687
01-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,-0.0961643420760122
02-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,0.0804900249257072
03-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,0.066685681404314
04-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,0.2108291708727794
05-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,0.1541307269746903
11-01-2020,Drilling Operations,Day Rate Price Index,Appalachian,0.0015758070583112
12-01-2020,Drilling Operations,Day Rate Price Index,Appalachian,0.0015909686178232
01-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,0.0016019035200826
02-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,0.1628111196812614
03-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,0.1239045532211872
04-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,0.0946453298310107
05-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,0.0717660083038909
11-01-2020,Drilling Operations,Mobilization Price Index,Appalachian,0.002049056831793
12-01-2020,Drilling Operations,Mobilization Price Index,Appalachian,0.002050462306071
01-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,0.0021583261684642
02-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,0.002133197535021
03-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,0.5307956757139238
04-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,2.410567895316881
05-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,1.8009157309990895
11-01-2020,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,2.241326704922966
12-01-2020,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,6.777237441895602
01-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,5.424488651516373
02-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,4.417559217663473
03-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,3.6326309537437895
04-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,0.9390215163938772
05-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,0.9938307072934366
11-01-2020,Drilling Operations,Day Rate Price Index,Ark-La-Tx,3.1552975142207944
12-01-2020,Drilling Operations,Day Rate Price Index,Ark-La-Tx,7.830165763466381
01-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,6.321629281359703
02-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,5.17867635358666
03-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,4.314876622880923
04-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,1.5447737484884427
05-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,1.5831810276758216
11-01-2020,Drilling Operations,Mobilization Price Index,Ark-La-Tx,-1.796759607873605
12-01-2020,Drilling Operations,Mobilization Price Index,Ark-La-Tx,-3.635640437777201
01-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,-0.5812442135978464
02-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,3.1578906928410344
03-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,5.552354736409324
04-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,7.646693406039069
05-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,9.104403530429025
11-01-2020,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-0.0016282887259936
12-01-2020,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-0.0055052153013474
01-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-0.0050049026194717
02-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-3.931929528791868
03-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-6.134642340735367
04-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-7.37938075258044
05-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-8.842494069859306
11-01-2020,Drilling Operations,Day Rate Price Index,Denver Julesburg,-0.0018525187384487
12-01-2020,Drilling Operations,Day Rate Price Index,Denver Julesburg,-0.0018333674960173
01-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-0.0018173421540852
02-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-4.123877369672483
03-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-6.463946793462601
04-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-7.776430264840473
05-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-9.306146823713611
11-01-2020,Drilling Operations,Mobilization Price Index,Denver Julesburg,0.0002311541677246
12-01-2020,Drilling Operations,Mobilization Price Index,Denver Julesburg,0.0002997613348712
01-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,0.0002166047436004
02-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,0.0001557998025083
03-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,0.0001134604179899
04-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,8.319800983623392e-05
05-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,6.142081269456021e-05
11-01-2020,Drilling Operations,Drilling Operations Price Index,Permian,-0.0159808231797507
12-01-2020,Drilling Operations,Drilling Operations Price Index,Permian,-0.0130037746647885
01-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,-0.6922423894479944
02-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,-1.894987936086561
03-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,-2.0810329639911824
04-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,-0.5903147716681151
05-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,0.0729034864643772
11-01-2020,Drilling Operations,Day Rate Price Index,Permian,-5.219450372313833e-05
12-01-2020,Drilling Operations,Day Rate Price Index,Permian,-3.9878411478142175e-05
01-01-2021,Drilling Operations,Day Rate Price Index,Permian,-0.6366315689369868
02-01-2021,Drilling Operations,Day Rate Price Index,Permian,-1.811459147366176
03-01-2021,Drilling Operations,Day Rate Price Index,Permian,-2.043593066697153
04-01-2021,Drilling Operations,Day Rate Price Index,Permian,-0.5263708950407769
05-01-2021,Drilling Operations,Day Rate Price Index,Permian,-0.0315639569382584
11-01-2020,Drilling Operations,Mobilization Price Index,Permian,0.0018993892477216
12-01-2020,Drilling Operations,Mobilization Price Index,Permian,0.0020127181232919
01-01-2021,Drilling Operations,Mobilization Price Index,Permian,-1.5563780725519458
02-01-2021,Drilling Operations,Mobilization Price Index,Permian,-3.5268033481364647
03-01-2021,Drilling Operations,Mobilization Price Index,Permian,-2.611776546586516
04-01-2021,Drilling Operations,Mobilization Price Index,Permian,-1.250796246122034
05-01-2021,Drilling Operations,Mobilization Price Index,Permian,2.6808921108259787
11-01-2020,Drilling Operations,Drilling Operations Price Index,Gulf Coast,-0.1544618716453058
12-01-2020,Drilling Operations,Drilling Operations Price Index,Gulf Coast,-0.477673193391665
01-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,3.245791621930756
02-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,2.6379951036340663
03-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,4.532434899903306
04-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,4.290557648426394
05-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,4.5353108421092365
11-01-2020,Drilling Operations,Day Rate Price Index,Gulf Coast,0.001835143575847
12-01-2020,Drilling Operations,Day Rate Price Index,Gulf Coast,0.0017954941422494
01-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,3.736839605782021
02-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,2.837960478170105
03-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,4.891244767474195
04-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,4.843539490840509
05-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,4.874953290085696
11-01-2020,Drilling Operations,Mobilization Price Index,Gulf Coast,-0.0014372330044481
12-01-2020,Drilling Operations,Mobilization Price Index,Gulf Coast,-0.0014324699144128
01-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,4.196245205184661
02-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,8.260645362553726
03-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,10.917593318657197
04-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,6.638910856306652
05-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,9.432595941601356
11-01-2020,Drilling Operations,Drilling Operations Price Index,Williston,0.5388146973672742
12-01-2020,Drilling Operations,Drilling Operations Price Index,Williston,0.7041082735060332
01-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,3.3099858991717914
02-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,3.9158484697793847
03-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,5.237245105953612
04-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,8.601645732676873
05-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,9.067349937676578
11-01-2020,Drilling Operations,Day Rate Price Index,Williston,0.7004884959721515
12-01-2020,Drilling Operations,Day Rate Price Index,Williston,0.7004966851096117
01-01-2021,Drilling Operations,Day Rate Price Index,Williston,3.167276698168126
02-01-2021,Drilling Operations,Day Rate Price Index,Williston,3.431259819295734
03-01-2021,Drilling Operations,Day Rate Price Index,Williston,4.578976884643694
04-01-2021,Drilling Operations,Day Rate Price Index,Williston,7.8364016180807345
05-01-2021,Drilling Operations,Day Rate Price Index,Williston,8.162408387612585
11-01-2020,Drilling Operations,Mobilization Price Index,Williston,0.0
12-01-2020,Drilling Operations,Mobilization Price Index,Williston,0.0
01-01-2021,Drilling Operations,Mobilization Price Index,Williston,3.345853552596533
02-01-2021,Drilling Operations,Mobilization Price Index,Williston,5.788452902665976
03-01-2021,Drilling Operations,Mobilization Price Index,Williston,7.676078864110098
04-01-2021,Drilling Operations,Mobilization Price Index,Williston,11.261427344800383
05-01-2021,Drilling Operations,Mobilization Price Index,Williston,11.754390185116112
11-01-2020,Drilling Operations,Day Rate Price Index,Whole US,-1.558134072858474
12-01-2020,Drilling Operations,Day Rate Price Index,Whole US,0.1417957809807174
01-01-2021,Drilling Operations,Day Rate Price Index,Whole US,0.3019356152044854
02-01-2021,Drilling Operations,Day Rate Price Index,Whole US,-0.2845644536120449
03-01-2021,Drilling Operations,Day Rate Price Index,Whole US,0.1685157003857261
04-01-2021,Drilling Operations,Day Rate Price Index,Whole US,1.2531406267643572
05-01-2021,Drilling Operations,Day Rate Price Index,Whole US,1.7709250951524995
11-01-2020,Drilling Operations,Drilling Operations Price Index,Canada,0.0294959311846697
12-01-2020,Drilling Operations,Drilling Operations Price Index,Canada,0.0227313095879401
01-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,0.0276529411050168
02-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,-1.1002244646588286
03-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,-1.7811522785218468
04-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,-1.288534007062961
05-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,-0.7693761166186218
11-01-2020,Drilling Operations,Day Rate Price Index,Canada,0.0
12-01-2020,Drilling Operations,Day Rate Price Index,Canada,0.0
01-01-2021,Drilling Operations,Day Rate Price Index,Canada,0.0
02-01-2021,Drilling Operations,Day Rate Price Index,Canada,-1.2052681037751884
03-01-2021,Drilling Operations,Day Rate Price Index,Canada,-1.9345839170292656
04-01-2021,Drilling Operations,Day Rate Price Index,Canada,-1.4298763397605452
05-01-2021,Drilling Operations,Day Rate Price Index,Canada,-1.0212502550285634
11-01-2020,Drilling Operations,Mobilization Price Index,Canada,0.0
12-01-2020,Drilling Operations,Mobilization Price Index,Canada,0.0
01-01-2021,Drilling Operations,Mobilization Price Index,Canada,0.0
02-01-2021,Drilling Operations,Mobilization Price Index,Canada,0.0
03-01-2021,Drilling Operations,Mobilization Price Index,Canada,0.0
04-01-2021,Drilling Operations,Mobilization Price Index,Canada,0.3676413007245816
05-01-2021,Drilling Operations,Mobilization Price Index,Canada,3.3338536517921376
11-01-2020,Drilling Operations,Drilling Operations Price Index,Whole US,-1.3773504230920894
12-01-2020,Drilling Operations,Drilling Operations Price Index,Whole US,0.1157700262066948
01-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,0.2677122532423742
02-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,-0.3496855628405965
03-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,-0.0491155053076363
04-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,1.1254914740777784
05-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,1.994661872717971
11-01-2020,Drilling Operations,Mobilization Price Index,Whole US,1.6313434479981797
12-01-2020,Drilling Operations,Mobilization Price Index,Whole US,0.5904289728506611
01-01-2021,Drilling Operations,Mobilization Price Index,Whole US,1.9549501307839643
02-01-2021,Drilling Operations,Mobilization Price Index,Whole US,1.1318812888413416
03-01-2021,Drilling Operations,Mobilization Price Index,Whole US,0.1817469807208046
04-01-2021,Drilling Operations,Mobilization Price Index,Whole US,1.1303472385477409
05-01-2021,Drilling Operations,Mobilization Price Index,Whole US,3.93879545529292
06-01-2021,Drilling Operations,Day Rate Price Index,Anadarko,5.453500390386327
06-01-2021,Drilling Operations,Day Rate Price Index,Appalachian,1.7522162401630157
06-01-2021,Drilling Operations,Day Rate Price Index,Ark-La-Tx,-1.2898337831219873
06-01-2021,Drilling Operations,Day Rate Price Index,Canada,-5.440173408264893
06-01-2021,Drilling Operations,Day Rate Price Index,Denver Julesburg,-10.574038931770827
06-01-2021,Drilling Operations,Day Rate Price Index,Gulf Coast,4.666750244837864
06-01-2021,Drilling Operations,Day Rate Price Index,Permian,0.9595437708172256
06-01-2021,Drilling Operations,Day Rate Price Index,Whole US,1.3846502170491188
06-01-2021,Drilling Operations,Day Rate Price Index,Williston,10.175195752198592
06-01-2021,Drilling Operations,Drilling Operations Price Index,Williston,10.88245354134209
06-01-2021,Drilling Operations,Drilling Operations Price Index,Whole US,1.5130339434552875
06-01-2021,Drilling Operations,Drilling Operations Price Index,Permian,0.8869386190783782
06-01-2021,Drilling Operations,Drilling Operations Price Index,Gulf Coast,4.654883903374008
06-01-2021,Drilling Operations,Drilling Operations Price Index,Denver Julesburg,-10.201250060098284
06-01-2021,Drilling Operations,Drilling Operations Price Index,Canada,-5.099482210360616
06-01-2021,Drilling Operations,Drilling Operations Price Index,Ark-La-Tx,-1.652234150413001
06-01-2021,Drilling Operations,Drilling Operations Price Index,Appalachian,1.755379983927604
06-01-2021,Drilling Operations,Drilling Operations Price Index,Anadarko,5.940771680670837
06-01-2021,Drilling Operations,Mobilization Price Index,Anadarko,10.342594425397628
06-01-2021,Drilling Operations,Mobilization Price Index,Appalachian,2.4867742424068617
06-01-2021,Drilling Operations,Mobilization Price Index,Ark-La-Tx,14.883214152060438
06-01-2021,Drilling Operations,Mobilization Price Index,Canada,0.4880250782863387
06-01-2021,Drilling Operations,Mobilization Price Index,Denver Julesburg,-3.0398349524770416
06-01-2021,Drilling Operations,Mobilization Price Index,Gulf Coast,12.754961698364928
06-01-2021,Drilling Operations,Mobilization Price Index,Permian,-0.0148482465364924
06-01-2021,Drilling Operations,Mobilization Price Index,Whole US,3.488158380909862
06-01-2021,Drilling Operations,Mobilization Price Index,Williston,12.093549589823752
11-01-2020,Compression,Compression Price Index,Anadarko,0.0
12-01-2020,Compression,Compression Price Index,Anadarko,0.0
01-01-2021,Compression,Compression Price Index,Anadarko,-5.224915173165591
02-01-2021,Compression,Compression Price Index,Anadarko,-6.226538061526951
03-01-2021,Compression,Compression Price Index,Anadarko,-6.977120377161564
04-01-2021,Compression,Compression Price Index,Anadarko,-7.287404046052552
05-01-2021,Compression,Compression Price Index,Anadarko,-7.888152483465482
11-01-2020,Compression,Compression Price Index,Appalachian,0.0
12-01-2020,Compression,Compression Price Index,Appalachian,0.0
01-01-2021,Compression,Compression Price Index,Appalachian,-1.325396834396118
02-01-2021,Compression,Compression Price Index,Appalachian,-1.626364612152518
03-01-2021,Compression,Compression Price Index,Appalachian,-12.337415888140963
04-01-2021,Compression,Compression Price Index,Appalachian,-16.16638183947799
05-01-2021,Compression,Compression Price Index,Appalachian,-18.772896150091743
11-01-2020,Compression,Compression Price Index,Ark-La-Tx,8.2964902761253
12-01-2020,Compression,Compression Price Index,Ark-La-Tx,7.863449406334151
01-01-2021,Compression,Compression Price Index,Ark-La-Tx,5.039885075019504
02-01-2021,Compression,Compression Price Index,Ark-La-Tx,5.110874671008306
03-01-2021,Compression,Compression Price Index,Ark-La-Tx,5.310084970467195
04-01-2021,Compression,Compression Price Index,Ark-La-Tx,3.156125186194908
05-01-2021,Compression,Compression Price Index,Ark-La-Tx,9.531561440606213
11-01-2020,Compression,Compression Price Index,Denver Julesburg,0.0
12-01-2020,Compression,Compression Price Index,Denver Julesburg,0.0
01-01-2021,Compression,Compression Price Index,Denver Julesburg,-2.032282521998076
02-01-2021,Compression,Compression Price Index,Denver Julesburg,-2.543992246066769
03-01-2021,Compression,Compression Price Index,Denver Julesburg,-8.722814332508126
04-01-2021,Compression,Compression Price Index,Denver Julesburg,-1.14929175095038
05-01-2021,Compression,Compression Price Index,Denver Julesburg,-1.388448084242464
11-01-2020,Compression,Compression Price Index,Permian,0.0
12-01-2020,Compression,Compression Price Index,Permian,0.0
01-01-2021,Compression,Compression Price Index,Permian,-1.8122560957997165
02-01-2021,Compression,Compression Price Index,Permian,-2.769599922315461
03-01-2021,Compression,Compression Price Index,Permian,-3.5335878415240867
04-01-2021,Compression,Compression Price Index,Permian,-4.711965350304397
05-01-2021,Compression,Compression Price Index,Permian,-5.167546487234409
11-01-2020,Compression,Compression Price Index,Gulf Coast,0.0
12-01-2020,Compression,Compression Price Index,Gulf Coast,0.0
01-01-2021,Compression,Compression Price Index,Gulf Coast,0.0
02-01-2021,Compression,Compression Price Index,Gulf Coast,0.0
03-01-2021,Compression,Compression Price Index,Gulf Coast,2.952599015839986
04-01-2021,Compression,Compression Price Index,Gulf Coast,5.154983185925634
05-01-2021,Compression,Compression Price Index,Gulf Coast,5.317727652652334
11-01-2020,Compression,Compression Price Index,Williston,0.0
12-01-2020,Compression,Compression Price Index,Williston,0.0
01-01-2021,Compression,Compression Price Index,Williston,0.7316246101037946
02-01-2021,Compression,Compression Price Index,Williston,9.237397862246384
03-01-2021,Compression,Compression Price Index,Williston,3.181491600592549
04-01-2021,Compression,Compression Price Index,Williston,7.821886631997545
05-01-2021,Compression,Compression Price Index,Williston,12.856299580164483
11-01-2020,Compression,Compression Price Index,Canada,0.0
12-01-2020,Compression,Compression Price Index,Canada,0.0
01-01-2021,Compression,Compression Price Index,Canada,0.0
02-01-2021,Compression,Compression Price Index,Canada,-0.0855393711729375
03-01-2021,Compression,Compression Price Index,Canada,1.7898869590540358
04-01-2021,Compression,Compression Price Index,Canada,6.858307244109328
05-01-2021,Compression,Compression Price Index,Canada,10.53634791199102
06-01-2021,Compression,Compression Price Index,Anadarko,-7.691921174691319
06-01-2021,Compression,Compression Price Index,Appalachian,-23.89029999649664
06-01-2021,Compression,Compression Price Index,Ark-La-Tx,8.703991256245896
06-01-2021,Compression,Compression Price Index,Canada,16.318785287950355
06-01-2021,Compression,Compression Price Index,Denver Julesburg,-3.8950923055429074
06-01-2021,Compression,Compression Price Index,Gulf Coast,3.46627096534626
06-01-2021,Compression,Compression Price Index,Permian,-6.299598643858965
06-01-2021,Compression,Compression Price Index,Williston,4.956980944992647
11-01-2020,Labour,Labour - Roustabout,Anadarko,0.0
12-01-2020,Labour,Labour - Roustabout,Anadarko,0.0
01-01-2021,Labour,Labour - Roustabout,Anadarko,3.205128342099502
02-01-2021,Labour,Labour - Roustabout,Anadarko,4.361617902033875
03-01-2021,Labour,Labour - Roustabout,Anadarko,6.635126847297513
04-01-2021,Labour,Labour - Roustabout,Anadarko,9.275942537257544
05-01-2021,Labour,Labour - Roustabout,Anadarko,11.37239460739569
11-01-2020,Labour,Labour - Roustabout,Appalachian,0.0
12-01-2020,Labour,Labour - Roustabout,Appalachian,0.0
01-01-2021,Labour,Labour - Roustabout,Appalachian,-0.3150760886882018
02-01-2021,Labour,Labour - Roustabout,Appalachian,-0.2207028369778715
03-01-2021,Labour,Labour - Roustabout,Appalachian,-0.1506064310355031
04-01-2021,Labour,Labour - Roustabout,Appalachian,-6.659216093125354
05-01-2021,Labour,Labour - Roustabout,Appalachian,-1.3033544255067837
11-01-2020,Labour,Labour - Roustabout,Ark-La-Tx,1.758250950188188
12-01-2020,Labour,Labour - Roustabout,Ark-La-Tx,-3.562832481261951
01-01-2021,Labour,Labour - Roustabout,Ark-La-Tx,-7.973540377534018
02-01-2021,Labour,Labour - Roustabout,Ark-La-Tx,-9.408201869123909
03-01-2021,Labour,Labour - Roustabout,Ark-La-Tx,-9.379729199672031
04-01-2021,Labour,Labour - Roustabout,Ark-La-Tx,-8.932022983248833
05-01-2021,Labour,Labour - Roustabout,Ark-La-Tx,-15.437124586554791
11-01-2020,Labour,Labour - Roustabout,Denver Julesburg,5.555527080320104
12-01-2020,Labour,Labour - Roustabout,Denver Julesburg,5.55553578864746
01-01-2021,Labour,Labour - Roustabout,Denver Julesburg,5.555541884004631
02-01-2021,Labour,Labour - Roustabout,Denver Julesburg,5.555546004217209
03-01-2021,Labour,Labour - Roustabout,Denver Julesburg,5.55554891779405
04-01-2021,Labour,Labour - Roustabout,Denver Julesburg,4.665803557370031
05-01-2021,Labour,Labour - Roustabout,Denver Julesburg,4.935585694762929
11-01-2020,Labour,Labour - Roustabout,Permian,0.0
12-01-2020,Labour,Labour - Roustabout,Permian,0.0
01-01-2021,Labour,Labour - Roustabout,Permian,-2.329725299768664
02-01-2021,Labour,Labour - Roustabout,Permian,-4.916888910246208
03-01-2021,Labour,Labour - Roustabout,Permian,-8.065222739601206
