Date,Index Category,Sub Category,Region,Change
01-01-2018,Proppant,Proppant Price Index,Anadarko,0.0
02-01-2018,Proppant,Proppant Price Index,Anadarko,0.0
03-01-2018,Proppant,Proppant Price Index,Anadarko,-9.807192780538129e-08
04-01-2018,Proppant,Proppant Price Index,Anadarko,0.0
05-01-2018,Proppant,Proppant Price Index,Anadarko,-5.0724359562858e-08
06-01-2018,Proppant,Proppant Price Index,Anadarko,-5.3833676983435705e-08
07-01-2018,Proppant,Proppant Price Index,Anadarko,-4.44981569939212e-08
08-01-2018,Proppant,Proppant Price Index,Anadarko,-5.74027283968814e-08
09-01-2018,Proppant,Proppant Price Index,Anadarko,-5.7903256783690475e-08
10-01-2018,Proppant,Proppant Price Index,Anadarko,-5.950089454720141e-08
11-01-2018,Proppant,Proppant Price Index,Anadarko,-3.5868020332381605e-08
12-01-2018,Proppant,Proppant Price Index,Anadarko,-2.530487518942997e-08
01-01-2019,Proppant,Proppant Price Index,Anadarko,-2.6131928570698923e-08
02-01-2019,Proppant,Proppant Price Index,Anadarko,-1.3315151185571445e-08
03-01-2019,Proppant,Proppant Price Index,Anadarko,-1.36934393486231e-08
04-01-2019,Proppant,Proppant Price Index,Anadarko,-1.3627970916741324e-08
05-01-2019,Proppant,Proppant Price Index,Anadarko,-1.3890489765866784e-08
06-01-2019,Proppant,Proppant Price Index,Anadarko,1.45147885517589e-08
07-01-2019,Proppant,Proppant Price Index,Anadarko,0.0
08-01-2019,Proppant,Proppant Price Index,Anadarko,0.0
09-01-2019,Proppant,Proppant Price Index,Anadarko,0.0
10-01-2019,Proppant,Proppant Price Index,Anadarko,-3.280281767377445e-08
11-01-2019,Proppant,Proppant Price Index,Anadarko,-1.8189755565662404e-08
12-01-2019,Proppant,Proppant Price Index,Anadarko,0.0
01-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
02-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
03-01-2020,Proppant,Proppant Price Index,Anadarko,2.0743286139945458e-08
04-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
05-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
06-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
07-01-2020,Proppant,Proppant Price Index,Anadarko,2.4851382216700847e-08
08-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
09-01-2020,Proppant,Proppant Price Index,Anadarko,0.0
10-01-2020,Proppant,Proppant Price Index,Anadarko,-2.6961269778974494e-08
01-01-2018,Proppant,100-Mesh,Anadarko,0.0
02-01-2018,Proppant,100-Mesh,Anadarko,0.0
03-01-2018,Proppant,100-Mesh,Anadarko,0.0
04-01-2018,Proppant,100-Mesh,Anadarko,0.0
05-01-2018,Proppant,100-Mesh,Anadarko,0.0
06-01-2018,Proppant,100-Mesh,Anadarko,0.0
07-01-2018,Proppant,100-Mesh,Anadarko,0.0
08-01-2018,Proppant,100-Mesh,Anadarko,0.0
09-01-2018,Proppant,100-Mesh,Anadarko,0.0
10-01-2018,Proppant,100-Mesh,Anadarko,0.0
11-01-2018,Proppant,100-Mesh,Anadarko,0.0
12-01-2018,Proppant,100-Mesh,Anadarko,0.0
01-01-2019,Proppant,100-Mesh,Anadarko,0.0
02-01-2019,Proppant,100-Mesh,Anadarko,0.0
03-01-2019,Proppant,100-Mesh,Anadarko,0.0
04-01-2019,Proppant,100-Mesh,Anadarko,0.0
05-01-2019,Proppant,100-Mesh,Anadarko,0.0
06-01-2019,Proppant,100-Mesh,Anadarko,0.0
07-01-2019,Proppant,100-Mesh,Anadarko,0.0
08-01-2019,Proppant,100-Mesh,Anadarko,0.0
09-01-2019,Proppant,100-Mesh,Anadarko,0.0
10-01-2019,Proppant,100-Mesh,Anadarko,0.0
11-01-2019,Proppant,100-Mesh,Anadarko,0.0
12-01-2019,Proppant,100-Mesh,Anadarko,0.0
01-01-2020,Proppant,100-Mesh,Anadarko,0.0
02-01-2020,Proppant,100-Mesh,Anadarko,0.0
03-01-2020,Proppant,100-Mesh,Anadarko,0.0
04-01-2020,Proppant,100-Mesh,Anadarko,0.0
05-01-2020,Proppant,100-Mesh,Anadarko,0.0
06-01-2020,Proppant,100-Mesh,Anadarko,0.0
07-01-2020,Proppant,100-Mesh,Anadarko,0.0
08-01-2020,Proppant,100-Mesh,Anadarko,0.0
09-01-2020,Proppant,100-Mesh,Anadarko,0.0
10-01-2020,Proppant,100-Mesh,Anadarko,0.0
01-01-2018,Proppant,40/70,Anadarko,0.0
02-01-2018,Proppant,40/70,Anadarko,0.0
03-01-2018,Proppant,40/70,Anadarko,0.0
04-01-2018,Proppant,40/70,Anadarko,0.0
05-01-2018,Proppant,40/70,Anadarko,0.0
06-01-2018,Proppant,40/70,Anadarko,0.0
07-01-2018,Proppant,40/70,Anadarko,0.0
08-01-2018,Proppant,40/70,Anadarko,0.0
09-01-2018,Proppant,40/70,Anadarko,0.0
10-01-2018,Proppant,40/70,Anadarko,0.0
11-01-2018,Proppant,40/70,Anadarko,0.0
12-01-2018,Proppant,40/70,Anadarko,0.0
01-01-2019,Proppant,40/70,Anadarko,0.0
02-01-2019,Proppant,40/70,Anadarko,0.0
03-01-2019,Proppant,40/70,Anadarko,0.0
04-01-2019,Proppant,40/70,Anadarko,0.0
05-01-2019,Proppant,40/70,Anadarko,0.0
06-01-2019,Proppant,40/70,Anadarko,0.0
07-01-2019,Proppant,40/70,Anadarko,0.0
08-01-2019,Proppant,40/70,Anadarko,0.0
09-01-2019,Proppant,40/70,Anadarko,0.0
10-01-2019,Proppant,40/70,Anadarko,0.0
11-01-2019,Proppant,40/70,Anadarko,0.0
12-01-2019,Proppant,40/70,Anadarko,0.0
01-01-2020,Proppant,40/70,Anadarko,0.0
02-01-2020,Proppant,40/70,Anadarko,0.0
03-01-2020,Proppant,40/70,Anadarko,0.0
04-01-2020,Proppant,40/70,Anadarko,0.0
05-01-2020,Proppant,40/70,Anadarko,0.0
06-01-2020,Proppant,40/70,Anadarko,0.0
07-01-2020,Proppant,40/70,Anadarko,0.0
08-01-2020,Proppant,40/70,Anadarko,0.0
09-01-2020,Proppant,40/70,Anadarko,0.0
10-01-2020,Proppant,40/70,Anadarko,0.0
01-01-2018,Proppant,Proppant Price Index,Appalachian,0.0
02-01-2018,Proppant,Proppant Price Index,Appalachian,0.0
03-01-2018,Proppant,Proppant Price Index,Appalachian,-2.028003968398995e-08
04-01-2018,Proppant,Proppant Price Index,Appalachian,-2.0457467426299797e-08
05-01-2018,Proppant,Proppant Price Index,Appalachian,-1.0325156498604407e-08
06-01-2018,Proppant,Proppant Price Index,Appalachian,-3.0671824324800655e-08
07-01-2018,Proppant,Proppant Price Index,Appalachian,-2.0298408186150838e-08
08-01-2018,Proppant,Proppant Price Index,Appalachian,-2.0391284461838e-08
09-01-2018,Proppant,Proppant Price Index,Appalachian,-1.027290510199404e-08
10-01-2018,Proppant,Proppant Price Index,Appalachian,0.0
11-01-2018,Proppant,Proppant Price Index,Appalachian,-2.1030162884016923e-08
12-01-2018,Proppant,Proppant Price Index,Appalachian,-4.3734258741739224e-08
01-01-2019,Proppant,Proppant Price Index,Appalachian,-4.55999061345331e-08
02-01-2019,Proppant,Proppant Price Index,Appalachian,-3.5734728267592016e-08
03-01-2019,Proppant,Proppant Price Index,Appalachian,-2.5431838038586073e-08
04-01-2019,Proppant,Proppant Price Index,Appalachian,-1.31418641990408e-08
05-01-2019,Proppant,Proppant Price Index,Appalachian,-1.3480559047521918e-08
06-01-2019,Proppant,Proppant Price Index,Appalachian,0.0
07-01-2019,Proppant,Proppant Price Index,Appalachian,0.0
08-01-2019,Proppant,Proppant Price Index,Appalachian,-1.4223436538351665e-08
09-01-2019,Proppant,Proppant Price Index,Appalachian,-1.407153945173804e-08
10-01-2019,Proppant,Proppant Price Index,Appalachian,0.0
11-01-2019,Proppant,Proppant Price Index,Appalachian,0.0
12-01-2019,Proppant,Proppant Price Index,Appalachian,0.0
01-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
02-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
03-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
04-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
05-01-2020,Proppant,Proppant Price Index,Appalachian,1.526895354395622e-08
06-01-2020,Proppant,Proppant Price Index,Appalachian,1.5344711777383248e-08
07-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
08-01-2020,Proppant,Proppant Price Index,Appalachian,-1.540395646772247e-08
09-01-2020,Proppant,Proppant Price Index,Appalachian,-1.5383542930859302e-08
10-01-2020,Proppant,Proppant Price Index,Appalachian,0.0
01-01-2018,Proppant,100-Mesh,Appalachian,0.0
02-01-2018,Proppant,100-Mesh,Appalachian,0.0
03-01-2018,Proppant,100-Mesh,Appalachian,0.0
04-01-2018,Proppant,100-Mesh,Appalachian,0.0
05-01-2018,Proppant,100-Mesh,Appalachian,0.0
06-01-2018,Proppant,100-Mesh,Appalachian,0.0
07-01-2018,Proppant,100-Mesh,Appalachian,0.0
08-01-2018,Proppant,100-Mesh,Appalachian,0.0
09-01-2018,Proppant,100-Mesh,Appalachian,0.0
10-01-2018,Proppant,100-Mesh,Appalachian,0.0
11-01-2018,Proppant,100-Mesh,Appalachian,0.0
12-01-2018,Proppant,100-Mesh,Appalachian,0.0
01-01-2019,Proppant,100-Mesh,Appalachian,0.0
02-01-2019,Proppant,100-Mesh,Appalachian,0.0
03-01-2019,Proppant,100-Mesh,Appalachian,0.0
04-01-2019,Proppant,100-Mesh,Appalachian,0.0
05-01-2019,Proppant,100-Mesh,Appalachian,0.0
06-01-2019,Proppant,100-Mesh,Appalachian,0.0
07-01-2019,Proppant,100-Mesh,Appalachian,0.0
08-01-2019,Proppant,100-Mesh,Appalachian,0.0
09-01-2019,Proppant,100-Mesh,Appalachian,0.0
10-01-2019,Proppant,100-Mesh,Appalachian,0.0
11-01-2019,Proppant,100-Mesh,Appalachian,0.0
12-01-2019,Proppant,100-Mesh,Appalachian,0.0
01-01-2020,Proppant,100-Mesh,Appalachian,0.0
02-01-2020,Proppant,100-Mesh,Appalachian,0.0
03-01-2020,Proppant,100-Mesh,Appalachian,0.0
04-01-2020,Proppant,100-Mesh,Appalachian,0.0
05-01-2020,Proppant,100-Mesh,Appalachian,0.0
06-01-2020,Proppant,100-Mesh,Appalachian,0.0
07-01-2020,Proppant,100-Mesh,Appalachian,0.0
08-01-2020,Proppant,100-Mesh,Appalachian,0.0
09-01-2020,Proppant,100-Mesh,Appalachian,0.0
10-01-2020,Proppant,100-Mesh,Appalachian,0.0
01-01-2018,Proppant,40/70,Appalachian,0.0
02-01-2018,Proppant,40/70,Appalachian,0.0
03-01-2018,Proppant,40/70,Appalachian,0.0
04-01-2018,Proppant,40/70,Appalachian,0.0
05-01-2018,Proppant,40/70,Appalachian,0.0
06-01-2018,Proppant,40/70,Appalachian,0.0
07-01-2018,Proppant,40/70,Appalachian,0.0
08-01-2018,Proppant,40/70,Appalachian,0.0
09-01-2018,Proppant,40/70,Appalachian,0.0
10-01-2018,Proppant,40/70,Appalachian,0.0
11-01-2018,Proppant,40/70,Appalachian,0.0
12-01-2018,Proppant,40/70,Appalachian,0.0
01-01-2019,Proppant,40/70,Appalachian,0.0
02-01-2019,Proppant,40/70,Appalachian,0.0
03-01-2019,Proppant,40/70,Appalachian,0.0
04-01-2019,Proppant,40/70,Appalachian,0.0
05-01-2019,Proppant,40/70,Appalachian,0.0
06-01-2019,Proppant,40/70,Appalachian,0.0
07-01-2019,Proppant,40/70,Appalachian,0.0
08-01-2019,Proppant,40/70,Appalachian,0.0
09-01-2019,Proppant,40/70,Appalachian,0.0
10-01-2019,Proppant,40/70,Appalachian,0.0
11-01-2019,Proppant,40/70,Appalachian,0.0
12-01-2019,Proppant,40/70,Appalachian,0.0
01-01-2020,Proppant,40/70,Appalachian,0.0
02-01-2020,Proppant,40/70,Appalachian,0.0
03-01-2020,Proppant,40/70,Appalachian,0.0
04-01-2020,Proppant,40/70,Appalachian,0.0
05-01-2020,Proppant,40/70,Appalachian,0.0
06-01-2020,Proppant,40/70,Appalachian,0.0
07-01-2020,Proppant,40/70,Appalachian,0.0
08-01-2020,Proppant,40/70,Appalachian,0.0
09-01-2020,Proppant,40/70,Appalachian,0.0
10-01-2020,Proppant,40/70,Appalachian,0.0
01-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
02-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
03-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
04-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
05-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
06-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
07-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
08-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
09-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
10-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
11-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
12-01-2018,Proppant,Proppant Price Index,Ark-La-Tx,0.0
01-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,0.0
02-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,0.0
03-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,0.8701770023674958
04-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,3.3811991063021964
05-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,4.64562654988644
06-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,9.043415928085569
07-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,8.727203475664098
08-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,10.924526665843564
09-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,11.628265081086038
10-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,11.74668590770866
11-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,11.783329707024032
12-01-2019,Proppant,Proppant Price Index,Ark-La-Tx,11.38241678948761
01-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,11.097583422049336
02-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,8.64409117878092
03-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,8.438040763411772
04-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,9.705042742170097
05-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,9.711731098991685
06-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,10.56366819009572
07-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,10.061498446105734
08-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,6.111782101152898
09-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,0.9254397794264264
10-01-2020,Proppant,Proppant Price Index,Ark-La-Tx,-4.772499340756914
01-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
02-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
03-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
04-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
05-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
06-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
07-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
08-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
09-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
10-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
11-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
12-01-2018,Proppant,100-Mesh,Ark-La-Tx,0.0
01-01-2019,Proppant,100-Mesh,Ark-La-Tx,0.0
02-01-2019,Proppant,100-Mesh,Ark-La-Tx,0.0
03-01-2019,Proppant,100-Mesh,Ark-La-Tx,1.958396427481124
04-01-2019,Proppant,100-Mesh,Ark-La-Tx,7.536162361957327
05-01-2019,Proppant,100-Mesh,Ark-La-Tx,10.972252000887591
06-01-2019,Proppant,100-Mesh,Ark-La-Tx,18.77436360112685
07-01-2019,Proppant,100-Mesh,Ark-La-Tx,20.368951256746293
08-01-2019,Proppant,100-Mesh,Ark-La-Tx,25.721956475407307
09-01-2019,Proppant,100-Mesh,Ark-La-Tx,27.439398012148125
10-01-2019,Proppant,100-Mesh,Ark-La-Tx,29.218545940870516
11-01-2019,Proppant,100-Mesh,Ark-La-Tx,29.6403203690209
12-01-2019,Proppant,100-Mesh,Ark-La-Tx,27.939708851969293
01-01-2020,Proppant,100-Mesh,Ark-La-Tx,26.067138536133907
02-01-2020,Proppant,100-Mesh,Ark-La-Tx,20.53381367680674
03-01-2020,Proppant,100-Mesh,Ark-La-Tx,19.082298729792782
04-01-2020,Proppant,100-Mesh,Ark-La-Tx,20.549723548804824
05-01-2020,Proppant,100-Mesh,Ark-La-Tx,18.823853771859305
06-01-2020,Proppant,100-Mesh,Ark-La-Tx,20.589375273009768
07-01-2020,Proppant,100-Mesh,Ark-La-Tx,18.11854014121588
08-01-2020,Proppant,100-Mesh,Ark-La-Tx,10.735815333319628
09-01-2020,Proppant,100-Mesh,Ark-La-Tx,4.427675637427774
10-01-2020,Proppant,100-Mesh,Ark-La-Tx,0.6205242843091034
01-01-2018,Proppant,40/70,Ark-La-Tx,0.0
02-01-2018,Proppant,40/70,Ark-La-Tx,0.0
03-01-2018,Proppant,40/70,Ark-La-Tx,0.0
04-01-2018,Proppant,40/70,Ark-La-Tx,0.0
05-01-2018,Proppant,40/70,Ark-La-Tx,0.0
06-01-2018,Proppant,40/70,Ark-La-Tx,0.0
07-01-2018,Proppant,40/70,Ark-La-Tx,0.0
08-01-2018,Proppant,40/70,Ark-La-Tx,0.0
09-01-2018,Proppant,40/70,Ark-La-Tx,0.0
10-01-2018,Proppant,40/70,Ark-La-Tx,0.0
11-01-2018,Proppant,40/70,Ark-La-Tx,0.0
12-01-2018,Proppant,40/70,Ark-La-Tx,0.0
01-01-2019,Proppant,40/70,Ark-La-Tx,0.0
02-01-2019,Proppant,40/70,Ark-La-Tx,0.0
03-01-2019,Proppant,40/70,Ark-La-Tx,0.0
04-01-2019,Proppant,40/70,Ark-La-Tx,0.0
05-01-2019,Proppant,40/70,Ark-La-Tx,0.0
06-01-2019,Proppant,40/70,Ark-La-Tx,0.0
07-01-2019,Proppant,40/70,Ark-La-Tx,0.0
08-01-2019,Proppant,40/70,Ark-La-Tx,0.0
09-01-2019,Proppant,40/70,Ark-La-Tx,0.0
10-01-2019,Proppant,40/70,Ark-La-Tx,0.0
11-01-2019,Proppant,40/70,Ark-La-Tx,0.0
12-01-2019,Proppant,40/70,Ark-La-Tx,0.0
01-01-2020,Proppant,40/70,Ark-La-Tx,0.0
02-01-2020,Proppant,40/70,Ark-La-Tx,0.0
03-01-2020,Proppant,40/70,Ark-La-Tx,0.0
04-01-2020,Proppant,40/70,Ark-La-Tx,0.0
05-01-2020,Proppant,40/70,Ark-La-Tx,0.0
06-01-2020,Proppant,40/70,Ark-La-Tx,0.0
07-01-2020,Proppant,40/70,Ark-La-Tx,0.0
08-01-2020,Proppant,40/70,Ark-La-Tx,0.0
09-01-2020,Proppant,40/70,Ark-La-Tx,-3.555037546506896
10-01-2020,Proppant,40/70,Ark-La-Tx,-10.847569323390156
01-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
02-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
03-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
04-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
05-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
06-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
07-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
08-01-2018,Proppant,Proppant Price Index,Denver Julesburg,2.1010424863510233e-08
09-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
10-01-2018,Proppant,Proppant Price Index,Denver Julesburg,-1.0462778823789205e-08
11-01-2018,Proppant,Proppant Price Index,Denver Julesburg,-2.124381998134873e-08
12-01-2018,Proppant,Proppant Price Index,Denver Julesburg,0.0
01-01-2019,Proppant,Proppant Price Index,Denver Julesburg,1.0688516525924727e-08
02-01-2019,Proppant,Proppant Price Index,Denver Julesburg,1.0748805141138532e-08
03-01-2019,Proppant,Proppant Price Index,Denver Julesburg,1.0937886315091518e-08
04-01-2019,Proppant,Proppant Price Index,Denver Julesburg,0.0
05-01-2019,Proppant,Proppant Price Index,Denver Julesburg,0.0
06-01-2019,Proppant,Proppant Price Index,Denver Julesburg,0.0
07-01-2019,Proppant,Proppant Price Index,Denver Julesburg,-2.3928401397118864e-08
08-01-2019,Proppant,Proppant Price Index,Denver Julesburg,-1.2805233932217798e-08
09-01-2019,Proppant,Proppant Price Index,Denver Julesburg,0.0
10-01-2019,Proppant,Proppant Price Index,Denver Julesburg,-1.4339807620986166e-08
11-01-2019,Proppant,Proppant Price Index,Denver Julesburg,-1.504778577278652e-08
12-01-2019,Proppant,Proppant Price Index,Denver Julesburg,-1.585918457316218e-08
01-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-1.6588479078958135e-08
02-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-1.728837603052292e-08
03-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0
04-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-1.935902274303768e-08
05-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0
06-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-2.050173725926432e-08
07-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-2.0835807086696522e-08
08-01-2020,Proppant,Proppant Price Index,Denver Julesburg,-2.1363109494232673e-08
09-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0
10-01-2020,Proppant,Proppant Price Index,Denver Julesburg,0.0
01-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
02-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
03-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
04-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
05-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
06-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
07-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
08-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
09-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
10-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
11-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
12-01-2018,Proppant,100-Mesh,Denver Julesburg,0.0
01-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
02-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
03-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
04-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
05-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
06-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
07-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
08-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
09-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
10-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
11-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
12-01-2019,Proppant,100-Mesh,Denver Julesburg,0.0
01-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
02-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
03-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
04-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
05-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
06-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
07-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
08-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
09-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
10-01-2020,Proppant,100-Mesh,Denver Julesburg,0.0
01-01-2018,Proppant,40/70,Denver Julesburg,0.0
02-01-2018,Proppant,40/70,Denver Julesburg,0.0
03-01-2018,Proppant,40/70,Denver Julesburg,0.0
04-01-2018,Proppant,40/70,Denver Julesburg,0.0
05-01-2018,Proppant,40/70,Denver Julesburg,0.0
06-01-2018,Proppant,40/70,Denver Julesburg,0.0
07-01-2018,Proppant,40/70,Denver Julesburg,0.0
08-01-2018,Proppant,40/70,Denver Julesburg,0.0
09-01-2018,Proppant,40/70,Denver Julesburg,0.0
10-01-2018,Proppant,40/70,Denver Julesburg,0.0
11-01-2018,Proppant,40/70,Denver Julesburg,0.0
12-01-2018,Proppant,40/70,Denver Julesburg,0.0
01-01-2019,Proppant,40/70,Denver Julesburg,0.0
02-01-2019,Proppant,40/70,Denver Julesburg,0.0
03-01-2019,Proppant,40/70,Denver Julesburg,0.0
04-01-2019,Proppant,40/70,Denver Julesburg,0.0
05-01-2019,Proppant,40/70,Denver Julesburg,0.0
06-01-2019,Proppant,40/70,Denver Julesburg,0.0
07-01-2019,Proppant,40/70,Denver Julesburg,0.0
08-01-2019,Proppant,40/70,Denver Julesburg,0.0
09-01-2019,Proppant,40/70,Denver Julesburg,0.0
10-01-2019,Proppant,40/70,Denver Julesburg,0.0
11-01-2019,Proppant,40/70,Denver Julesburg,0.0
12-01-2019,Proppant,40/70,Denver Julesburg,0.0
01-01-2020,Proppant,40/70,Denver Julesburg,0.0
02-01-2020,Proppant,40/70,Denver Julesburg,0.0
03-01-2020,Proppant,40/70,Denver Julesburg,0.0
04-01-2020,Proppant,40/70,Denver Julesburg,0.0
05-01-2020,Proppant,40/70,Denver Julesburg,0.0
06-01-2020,Proppant,40/70,Denver Julesburg,0.0
07-01-2020,Proppant,40/70,Denver Julesburg,0.0
08-01-2020,Proppant,40/70,Denver Julesburg,0.0
09-01-2020,Proppant,40/70,Denver Julesburg,0.0
10-01-2020,Proppant,40/70,Denver Julesburg,0.0
01-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0
02-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0
03-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.0310173630911692e-08
04-01-2018,Proppant,Proppant Price Index,Gulf Coast,2.0744745958507045e-08
05-01-2018,Proppant,Proppant Price Index,Gulf Coast,3.1474455664710525e-08
06-01-2018,Proppant,Proppant Price Index,Gulf Coast,2.1525758262339675e-08
07-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.0805022576239964e-08
08-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.1179837153245369e-08
09-01-2018,Proppant,Proppant Price Index,Gulf Coast,-1.1647743887866058e-08
10-01-2018,Proppant,Proppant Price Index,Gulf Coast,0.0
11-01-2018,Proppant,Proppant Price Index,Gulf Coast,-2.3913477612624712e-08
12-01-2018,Proppant,Proppant Price Index,Gulf Coast,-2.5339815387998243e-08
01-01-2019,Proppant,Proppant Price Index,Gulf Coast,-2.776815327390365e-08
02-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.4774644057456356e-08
03-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.5752524488777966e-08
04-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.6554227820757466e-08
05-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.7062770444767532e-08
06-01-2019,Proppant,Proppant Price Index,Gulf Coast,0.0
07-01-2019,Proppant,Proppant Price Index,Gulf Coast,-3.479411569425215e-08
08-01-2019,Proppant,Proppant Price Index,Gulf Coast,-3.527938903763281e-08
09-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.8362091765611212e-08
10-01-2019,Proppant,Proppant Price Index,Gulf Coast,-1.855648815814765e-08
11-01-2019,Proppant,Proppant Price Index,Gulf Coast,0.0
