Date_y_x,Index Category_y_x,Sub Category_y_x,Region_y_x,Index_x,Index_y,Change_y,Result
6/1/2021,Chemical,Chemical Price Index,Canada,253.7600372,249.2900897,1.7614859886220056,No significant change
6/1/2021,Chemical,Corrosion Inhibitor,Canada,99.28935098,98.9633922,0.3282917823338898,No significant change
6/1/2021,Chemical,Corrosion Inhibitor,Gulf Coast,115.52354,116.9722717,-1.2540575712967212,No significant change
6/1/2021,Chemical,Corrosion Inhibitor,Permian,91.58531207,98.53106365,-7.583914301336061,No significant change
6/1/2021,Chemical,Corrosion Inhibitor,Whole US,127.0894529,125.4405698,1.2974193077197456,No significant change
6/1/2021,Chemical,Corrosion Inhibitor,Williston,86.09746165,85.8124944,0.3309821736190453,No significant change
6/1/2021,Chemical,Friction Reducer,Williston,75.34980642,67.37605938,10.58230593925392,No significant change
6/1/2021,Chemical,Friction Reducer,Whole US,81.58800757,82.44880239,-1.055050669378658,No significant change
6/1/2021,Chemical,Friction Reducer,Permian,51.25335462,55.85889304,-8.98582825289416,No significant change
6/1/2021,Chemical,Friction Reducer,Gulf Coast,200.3693121,203.0591603,-1.34244519373184,No significant change
6/1/2021,Chemical,Friction Reducer,Canada,119.0684404,110.4442859,7.24302297991635,No significant change
6/1/2021,Chemical,Scale Inhibitor,Canada,126.1118914,76.67449093,39.20122037754165,Significant change
6/1/2021,Chemical,Scale Inhibitor,Gulf Coast,99.60866629,100.9687027,-1.3653796006467864,No significant change
6/1/2021,Chemical,Scale Inhibitor,Permian,81.49980775,86.4154241,-6.031445331844962,No significant change
6/1/2021,Chemical,Scale Inhibitor,Whole US,81.25984971,80.08323264,1.4479685529804702,No significant change
6/1/2021,Chemical,Scale Inhibitor,Williston,111.8781135,95.15133057,14.95089826483354,No significant change
6/1/2021,Chemical,Surfactant,Williston,97.92768373,95.23770686,2.746901353673012,No significant change
6/1/2021,Chemical,Surfactant,Whole US,94.85714886,84.60565542,10.807296617285225,No significant change
6/1/2021,Chemical,Surfactant,Permian,123.9174189,104.4388883,15.718960879679845,No significant change
6/1/2021,Chemical,Surfactant,Gulf Coast,117.9880936,125.6693217,-6.510172226394883,No significant change
6/1/2021,Chemical,Surfactant,Canada,104.7698924,118.6728047,-13.269949965129484,No significant change
1/1/2018,OCTG,OCTG Price Index,Anadarko,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,OCTG Price Index,Anadarko,100.5025817,100.5025817,0.0,No significant change
3/1/2018,OCTG,OCTG Price Index,Anadarko,99.64128414,99.64128414,0.0,No significant change
4/1/2018,OCTG,OCTG Price Index,Anadarko,101.2272623,101.2272623,0.0,No significant change
5/1/2018,OCTG,OCTG Price Index,Anadarko,102.2734917,102.2734917,0.0,No significant change
6/1/2018,OCTG,OCTG Price Index,Anadarko,101.9180793,101.9180793,0.0,No significant change
7/1/2018,OCTG,OCTG Price Index,Anadarko,100.4895885,100.4895885,0.0,No significant change
8/1/2018,OCTG,OCTG Price Index,Anadarko,100.1873381,100.1873381,0.0,No significant change
9/1/2018,OCTG,OCTG Price Index,Anadarko,101.8413419,101.8413419,0.0,No significant change
10/1/2018,OCTG,OCTG Price Index,Anadarko,101.8560408,101.8560408,0.0,No significant change
11/1/2018,OCTG,OCTG Price Index,Anadarko,102.9214456,102.9214456,0.0,No significant change
12/1/2018,OCTG,OCTG Price Index,Anadarko,104.2226538,104.2226538,0.0,No significant change
1/1/2019,OCTG,OCTG Price Index,Anadarko,105.9637645,105.9637645,0.0,No significant change
2/1/2019,OCTG,OCTG Price Index,Anadarko,102.2167856,102.2167856,0.0,No significant change
3/1/2019,OCTG,OCTG Price Index,Anadarko,103.4422475,103.4422475,0.0,No significant change
4/1/2019,OCTG,OCTG Price Index,Anadarko,101.6939287,101.6939287,0.0,No significant change
5/1/2019,OCTG,OCTG Price Index,Anadarko,107.102179,107.102179,0.0,No significant change
6/1/2019,OCTG,OCTG Price Index,Anadarko,105.5545027,105.5545027,0.0,No significant change
7/1/2019,OCTG,OCTG Price Index,Anadarko,105.7783574,105.7783574,0.0,No significant change
8/1/2019,OCTG,OCTG Price Index,Anadarko,105.9990162,105.9990162,0.0,No significant change
9/1/2019,OCTG,OCTG Price Index,Anadarko,103.7689519,103.7689519,0.0,No significant change
10/1/2019,OCTG,OCTG Price Index,Anadarko,103.1470248,103.1470248,0.0,No significant change
11/1/2019,OCTG,OCTG Price Index,Anadarko,105.26922,105.26922,0.0,No significant change
12/1/2019,OCTG,OCTG Price Index,Anadarko,108.1622793,108.1622793,0.0,No significant change
1/1/2020,OCTG,OCTG Price Index,Anadarko,104.9190415,104.9190415,0.0,No significant change
2/1/2020,OCTG,OCTG Price Index,Anadarko,102.9525648,102.9525648,0.0,No significant change
3/1/2020,OCTG,OCTG Price Index,Anadarko,101.0706772,101.0706772,0.0,No significant change
4/1/2020,OCTG,OCTG Price Index,Anadarko,101.9574517,101.9574517,0.0,No significant change
5/1/2020,OCTG,OCTG Price Index,Anadarko,98.04677883,98.04677883,0.0,No significant change
6/1/2020,OCTG,OCTG Price Index,Anadarko,97.31688178,97.31688178,0.0,No significant change
7/1/2020,OCTG,OCTG Price Index,Anadarko,100.2875746,100.2875746,0.0,No significant change
8/1/2020,OCTG,OCTG Price Index,Anadarko,98.78185781,98.78185781,0.0,No significant change
9/1/2020,OCTG,OCTG Price Index,Anadarko,99.45452346,99.45452346,0.0,No significant change
10/1/2020,OCTG,OCTG Price Index,Anadarko,98.03185234,98.03185234,0.0,No significant change
11/1/2020,OCTG,OCTG Price Index,Anadarko,96.52834052,96.63828946,-0.1139032738030078,No significant change
12/1/2020,OCTG,OCTG Price Index,Anadarko,98.18221596,98.27017511,-0.0895876601887232,No significant change
1/1/2021,OCTG,OCTG Price Index,Anadarko,95.14964222,96.82175015,-1.7573454728645597,No significant change
2/1/2021,OCTG,OCTG Price Index,Anadarko,94.63350239,95.93388764,-1.374127784725638,No significant change
3/1/2021,OCTG,OCTG Price Index,Anadarko,93.86154224,98.35747192,-4.789959308897872,No significant change
4/1/2021,OCTG,OCTG Price Index,Anadarko,92.8290189,97.21623392,-4.726124515789749,No significant change
5/1/2021,OCTG,OCTG Price Index,Anadarko,92.36915762,99.83722976,-8.085027873398078,No significant change
6/1/2021,OCTG,OCTG Price Index,Anadarko,91.76396657,101.3150737,-10.408341625810351,No significant change
1/1/2018,OCTG,1-3 Price Index,Anadarko,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,1-3 Price Index,Anadarko,98.04262036,98.04262036,0.0,No significant change
3/1/2018,OCTG,1-3 Price Index,Anadarko,98.79715864,98.79715864,0.0,No significant change
4/1/2018,OCTG,1-3 Price Index,Anadarko,100.6320442,100.6320442,0.0,No significant change
5/1/2018,OCTG,1-3 Price Index,Anadarko,102.2420205,102.2420205,0.0,No significant change
6/1/2018,OCTG,1-3 Price Index,Anadarko,106.4187151,106.4187151,0.0,No significant change
7/1/2018,OCTG,1-3 Price Index,Anadarko,107.2975609,107.2975609,0.0,No significant change
8/1/2018,OCTG,1-3 Price Index,Anadarko,106.6746706,106.6746706,0.0,No significant change
9/1/2018,OCTG,1-3 Price Index,Anadarko,112.1905652,112.1905652,0.0,No significant change
10/1/2018,OCTG,1-3 Price Index,Anadarko,113.6672115,113.6672115,0.0,No significant change
11/1/2018,OCTG,1-3 Price Index,Anadarko,115.322088,115.322088,0.0,No significant change
12/1/2018,OCTG,1-3 Price Index,Anadarko,116.1724297,116.1724297,0.0,No significant change
1/1/2019,OCTG,1-3 Price Index,Anadarko,116.852703,116.852703,0.0,No significant change
2/1/2019,OCTG,1-3 Price Index,Anadarko,117.3969217,117.3969217,0.0,No significant change
3/1/2019,OCTG,1-3 Price Index,Anadarko,116.26955,116.26955,0.0,No significant change
4/1/2019,OCTG,1-3 Price Index,Anadarko,115.9832801,115.9832801,0.0,No significant change
5/1/2019,OCTG,1-3 Price Index,Anadarko,117.4117227,117.4117227,0.0,No significant change
6/1/2019,OCTG,1-3 Price Index,Anadarko,117.4652898,117.4652898,0.0,No significant change
7/1/2019,OCTG,1-3 Price Index,Anadarko,119.0708901,119.0708901,0.0,No significant change
8/1/2019,OCTG,1-3 Price Index,Anadarko,117.0404532,117.0404532,0.0,No significant change
9/1/2019,OCTG,1-3 Price Index,Anadarko,113.853357,113.853357,0.0,No significant change
10/1/2019,OCTG,1-3 Price Index,Anadarko,112.8664267,112.8664267,0.0,No significant change
11/1/2019,OCTG,1-3 Price Index,Anadarko,112.0768825,112.0768825,0.0,No significant change
12/1/2019,OCTG,1-3 Price Index,Anadarko,109.0774492,109.0774492,0.0,No significant change
1/1/2020,OCTG,1-3 Price Index,Anadarko,105.6834274,105.6834274,0.0,No significant change
2/1/2020,OCTG,1-3 Price Index,Anadarko,103.5364814,103.5364814,0.0,No significant change
3/1/2020,OCTG,1-3 Price Index,Anadarko,101.2980092,101.2980092,0.0,No significant change
4/1/2020,OCTG,1-3 Price Index,Anadarko,96.80794165,96.80794165,0.0,No significant change
5/1/2020,OCTG,1-3 Price Index,Anadarko,93.68944725,93.68944725,0.0,No significant change
6/1/2020,OCTG,1-3 Price Index,Anadarko,96.30909529,96.30909529,0.0,No significant change
7/1/2020,OCTG,1-3 Price Index,Anadarko,99.87284845,99.87284845,0.0,No significant change
8/1/2020,OCTG,1-3 Price Index,Anadarko,102.0135116,102.0135116,0.0,No significant change
9/1/2020,OCTG,1-3 Price Index,Anadarko,100.0322773,100.0322773,0.0,No significant change
10/1/2020,OCTG,1-3 Price Index,Anadarko,100.8150878,100.8150878,0.0,No significant change
11/1/2020,OCTG,1-3 Price Index,Anadarko,100.1627254,100.1627254,0.0,No significant change
12/1/2020,OCTG,1-3 Price Index,Anadarko,99.64083537,99.64083537,0.0,No significant change
1/1/2021,OCTG,1-3 Price Index,Anadarko,98.41827209,102.7750203,-4.426767629100317,No significant change
2/1/2021,OCTG,1-3 Price Index,Anadarko,97.97692233,106.4662672,-8.664637210594051,No significant change
3/1/2021,OCTG,1-3 Price Index,Anadarko,101.9648054,109.4192648,-7.310816090666505,No significant change
4/1/2021,OCTG,1-3 Price Index,Anadarko,102.0822363,110.5977638,-8.341830869549621,No significant change
5/1/2021,OCTG,1-3 Price Index,Anadarko,102.7777771,111.5405631,-8.525954002171162,No significant change
6/1/2021,OCTG,1-3 Price Index,Anadarko,103.9574376,114.1416849,-9.796554758483191,No significant change
1/1/2018,OCTG,4-6 Price Index,Anadarko,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,4-6 Price Index,Anadarko,100.0,100.0,0.0,No significant change
3/1/2018,OCTG,4-6 Price Index,Anadarko,99.0,99.0,0.0,No significant change
4/1/2018,OCTG,4-6 Price Index,Anadarko,100.2,100.2,0.0,No significant change
5/1/2018,OCTG,4-6 Price Index,Anadarko,102.6,102.6,0.0,No significant change
6/1/2018,OCTG,4-6 Price Index,Anadarko,99.22,99.22,0.0,No significant change
7/1/2018,OCTG,4-6 Price Index,Anadarko,96.396,96.396,0.0,No significant change
8/1/2018,OCTG,4-6 Price Index,Anadarko,94.1368,94.1368,0.0,No significant change
9/1/2018,OCTG,4-6 Price Index,Anadarko,93.61944,93.61944,0.0,No significant change
10/1/2018,OCTG,4-6 Price Index,Anadarko,93.585552,93.585552,0.0,No significant change
11/1/2018,OCTG,4-6 Price Index,Anadarko,92.3784416,92.3784416,0.0,No significant change
12/1/2018,OCTG,4-6 Price Index,Anadarko,95.08275328,95.08275328,0.0,No significant change
1/1/2019,OCTG,4-6 Price Index,Anadarko,97.24620262,97.24620262,0.0,No significant change
2/1/2019,OCTG,4-6 Price Index,Anadarko,90.1269621,90.1269621,0.0,No significant change
3/1/2019,OCTG,4-6 Price Index,Anadarko,93.28156968,93.28156968,0.0,No significant change
4/1/2019,OCTG,4-6 Price Index,Anadarko,92.62525574,92.62525574,0.0,No significant change
5/1/2019,OCTG,4-6 Price Index,Anadarko,94.22020459,94.22020459,0.0,No significant change
6/1/2019,OCTG,4-6 Price Index,Anadarko,94.46616368,94.46616368,0.0,No significant change
7/1/2019,OCTG,4-6 Price Index,Anadarko,94.51293094,94.51293094,0.0,No significant change
8/1/2019,OCTG,4-6 Price Index,Anadarko,93.66034475,93.66034475,0.0,No significant change
9/1/2019,OCTG,4-6 Price Index,Anadarko,88.7282758,88.7282758,0.0,No significant change
10/1/2019,OCTG,4-6 Price Index,Anadarko,89.92262064,89.92262064,0.0,No significant change
11/1/2019,OCTG,4-6 Price Index,Anadarko,91.98809651,91.98809651,0.0,No significant change
12/1/2019,OCTG,4-6 Price Index,Anadarko,92.53047721,92.53047721,0.0,No significant change
1/1/2020,OCTG,4-6 Price Index,Anadarko,87.91438177,87.91438177,0.0,No significant change
2/1/2020,OCTG,4-6 Price Index,Anadarko,85.36150541,85.36150541,0.0,No significant change
3/1/2020,OCTG,4-6 Price Index,Anadarko,82.03920433,82.03920433,0.0,No significant change
4/1/2020,OCTG,4-6 Price Index,Anadarko,79.77136347,79.77136347,0.0,No significant change
5/1/2020,OCTG,4-6 Price Index,Anadarko,77.03709077,77.03709077,0.0,No significant change
6/1/2020,OCTG,4-6 Price Index,Anadarko,77.62967262,77.62967262,0.0,No significant change
7/1/2020,OCTG,4-6 Price Index,Anadarko,77.65373809,77.65373809,0.0,No significant change
8/1/2020,OCTG,4-6 Price Index,Anadarko,78.98299048,78.98299048,0.0,No significant change
9/1/2020,OCTG,4-6 Price Index,Anadarko,82.12639238,82.12639238,0.0,No significant change
10/1/2020,OCTG,4-6 Price Index,Anadarko,82.5611139,82.5611139,0.0,No significant change
11/1/2020,OCTG,4-6 Price Index,Anadarko,80.63889112,80.63889112,0.0,No significant change
12/1/2020,OCTG,4-6 Price Index,Anadarko,81.30777957,81.30777957,0.0,No significant change
1/1/2021,OCTG,4-6 Price Index,Anadarko,79.42622365,79.42622365,0.0,No significant change
2/1/2021,OCTG,4-6 Price Index,Anadarko,78.79653448,77.70097892,1.3903600802114973,No significant change
3/1/2021,OCTG,4-6 Price Index,Anadarko,75.28722758,76.74078314,-1.9306801521618708,No significant change
4/1/2021,OCTG,4-6 Price Index,Anadarko,74.19163392,78.29262651,-5.52756742683691,No significant change
5/1/2021,OCTG,4-6 Price Index,Anadarko,73.17577627,79.53410121,-8.689111703495158,No significant change
6/1/2021,OCTG,4-6 Price Index,Anadarko,71.88539468,79.93728097,-11.201004495896855,No significant change
1/1/2018,OCTG,7-9 Price Index,Anadarko,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,7-9 Price Index,Anadarko,100.7737705,100.7737705,0.0,No significant change
3/1/2018,OCTG,7-9 Price Index,Anadarko,99.38622951,99.38622951,0.0,No significant change
4/1/2018,OCTG,7-9 Price Index,Anadarko,99.968,99.968,0.0,No significant change
5/1/2018,OCTG,7-9 Price Index,Anadarko,98.32456393,98.32456393,0.0,No significant change
6/1/2018,OCTG,7-9 Price Index,Anadarko,99.48063475,99.48063475,0.0,No significant change
7/1/2018,OCTG,7-9 Price Index,Anadarko,99.36680289,99.36680289,0.0,No significant change
8/1/2018,OCTG,7-9 Price Index,Anadarko,100.684262,100.684262,0.0,No significant change
9/1/2018,OCTG,7-9 Price Index,Anadarko,101.698885,101.698885,0.0,No significant change
10/1/2018,OCTG,7-9 Price Index,Anadarko,99.72500963,99.72500963,0.0,No significant change
11/1/2018,OCTG,7-9 Price Index,Anadarko,100.6954175,100.6954175,0.0,No significant change
12/1/2018,OCTG,7-9 Price Index,Anadarko,101.4481373,101.4481373,0.0,No significant change
1/1/2019,OCTG,7-9 Price Index,Anadarko,102.1919525,102.1919525,0.0,No significant change
2/1/2019,OCTG,7-9 Price Index,Anadarko,102.2125784,102.2125784,0.0,No significant change
3/1/2019,OCTG,7-9 Price Index,Anadarko,100.2146529,100.2146529,0.0,No significant change
4/1/2019,OCTG,7-9 Price Index,Anadarko,97.28647639,97.28647639,0.0,No significant change
5/1/2019,OCTG,7-9 Price Index,Anadarko,102.741968,102.741968,0.0,No significant change
6/1/2019,OCTG,7-9 Price Index,Anadarko,98.27750882,98.27750882,0.0,No significant change
7/1/2019,OCTG,7-9 Price Index,Anadarko,94.70594148,94.70594148,0.0,No significant change
8/1/2019,OCTG,7-9 Price Index,Anadarko,92.53327778,92.53327778,0.0,No significant change
9/1/2019,OCTG,7-9 Price Index,Anadarko,89.88235993,89.88235993,0.0,No significant change
10/1/2019,OCTG,7-9 Price Index,Anadarko,87.31310106,87.31310106,0.0,No significant change
11/1/2019,OCTG,7-9 Price Index,Anadarko,87.42162839,87.42162839,0.0,No significant change
12/1/2019,OCTG,7-9 Price Index,Anadarko,92.62320435,92.62320435,0.0,No significant change
1/1/2020,OCTG,7-9 Price Index,Anadarko,91.25266184,91.25266184,0.0,No significant change
2/1/2020,OCTG,7-9 Price Index,Anadarko,88.47229341,88.47229341,0.0,No significant change
3/1/2020,OCTG,7-9 Price Index,Anadarko,86.02767079,86.02767079,0.0,No significant change
4/1/2020,OCTG,7-9 Price Index,Anadarko,89.96574319,89.96574319,0.0,No significant change
5/1/2020,OCTG,7-9 Price Index,Anadarko,86.29390603,86.29390603,0.0,No significant change
6/1/2020,OCTG,7-9 Price Index,Anadarko,84.26922318,84.26922318,0.0,No significant change
7/1/2020,OCTG,7-9 Price Index,Anadarko,88.7084933,88.7084933,0.0,No significant change
8/1/2020,OCTG,7-9 Price Index,Anadarko,84.280893,84.280893,0.0,No significant change
9/1/2020,OCTG,7-9 Price Index,Anadarko,82.82405866,82.82405866,0.0,No significant change
10/1/2020,OCTG,7-9 Price Index,Anadarko,79.76219775,79.76219775,0.0,No significant change
11/1/2020,OCTG,7-9 Price Index,Anadarko,79.35074181,79.35074181,0.0,No significant change
12/1/2020,OCTG,7-9 Price Index,Anadarko,82.36583935,82.36583935,0.0,No significant change
1/1/2021,OCTG,7-9 Price Index,Anadarko,78.71103213,80.32414689,-2.049413806867314,No significant change
2/1/2021,OCTG,7-9 Price Index,Anadarko,78.71702243,79.83964538,-1.4261501710107216,No significant change
3/1/2021,OCTG,7-9 Price Index,Anadarko,78.7908857,83.54384745,-6.032375074570328,No significant change
4/1/2021,OCTG,7-9 Price Index,Anadarko,77.82731694,80.26720911,-3.135007431749186,No significant change
5/1/2021,OCTG,7-9 Price Index,Anadarko,77.71521117,83.76786565,-7.788249415883303,No significant change
6/1/2021,OCTG,7-9 Price Index,Anadarko,77.52724686,85.25429252,-9.966877417888488,No significant change
1/1/2018,OCTG,>=10 Price Index,Anadarko,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,>=10 Price Index,Anadarko,99.14893617,99.14893617,0.0,No significant change
3/1/2018,OCTG,>=10 Price Index,Anadarko,99.74468085,99.74468085,0.0,No significant change
4/1/2018,OCTG,>=10 Price Index,Anadarko,100.2212766,100.2212766,0.0,No significant change
5/1/2018,OCTG,>=10 Price Index,Anadarko,104.4323404,104.4323404,0.0,No significant change
6/1/2018,OCTG,>=10 Price Index,Anadarko,109.0777872,109.0777872,0.0,No significant change
7/1/2018,OCTG,>=10 Price Index,Anadarko,111.3898894,111.3898894,0.0,No significant change
8/1/2018,OCTG,>=10 Price Index,Anadarko,113.4246774,113.4246774,0.0,No significant change
9/1/2018,OCTG,>=10 Price Index,Anadarko,115.2376143,115.2376143,0.0,No significant change
10/1/2018,OCTG,>=10 Price Index,Anadarko,116.6879638,116.6879638,0.0,No significant change
11/1/2018,OCTG,>=10 Price Index,Anadarko,118.6844136,118.6844136,0.0,No significant change
12/1/2018,OCTG,>=10 Price Index,Anadarko,121.1177436,121.1177436,0.0,No significant change
1/1/2019,OCTG,>=10 Price Index,Anadarko,121.8580247,121.8580247,0.0,No significant change
2/1/2019,OCTG,>=10 Price Index,Anadarko,121.9140793,121.9140793,0.0,No significant change
3/1/2019,OCTG,>=10 Price Index,Anadarko,122.9865826,122.9865826,0.0,No significant change
4/1/2019,OCTG,>=10 Price Index,Anadarko,122.5169257,122.5169257,0.0,No significant change
5/1/2019,OCTG,>=10 Price Index,Anadarko,122.9773703,122.9773703,0.0,No significant change
6/1/2019,OCTG,>=10 Price Index,Anadarko,122.1074282,122.1074282,0.0,No significant change
7/1/2019,OCTG,>=10 Price Index,Anadarko,122.1008362,122.1008362,0.0,No significant change
8/1/2019,OCTG,>=10 Price Index,Anadarko,122.3062008,122.3062008,0.0,No significant change
9/1/2019,OCTG,>=10 Price Index,Anadarko,124.6534713,124.6534713,0.0,No significant change
10/1/2019,OCTG,>=10 Price Index,Anadarko,123.448309,123.448309,0.0,No significant change
11/1/2019,OCTG,>=10 Price Index,Anadarko,122.4841791,122.4841791,0.0,No significant change
12/1/2019,OCTG,>=10 Price Index,Anadarko,120.5256411,120.5256411,0.0,No significant change
1/1/2020,OCTG,>=10 Price Index,Anadarko,118.9588108,118.9588108,0.0,No significant change
2/1/2020,OCTG,>=10 Price Index,Anadarko,115.9500274,115.9500274,0.0,No significant change
3/1/2020,OCTG,>=10 Price Index,Anadarko,117.4876815,117.4876815,0.0,No significant change
4/1/2020,OCTG,>=10 Price Index,Anadarko,113.9816345,113.9816345,0.0,No significant change
5/1/2020,OCTG,>=10 Price Index,Anadarko,110.9789246,110.9789246,0.0,No significant change
6/1/2020,OCTG,>=10 Price Index,Anadarko,108.5767567,108.5767567,0.0,No significant change
7/1/2020,OCTG,>=10 Price Index,Anadarko,107.6252352,107.6252352,0.0,No significant change
8/1/2020,OCTG,>=10 Price Index,Anadarko,107.6427413,107.6427413,0.0,No significant change
9/1/2020,OCTG,>=10 Price Index,Anadarko,105.9078101,105.9078101,0.0,No significant change
10/1/2020,OCTG,>=10 Price Index,Anadarko,107.8645459,107.8645459,0.0,No significant change
11/1/2020,OCTG,>=10 Price Index,Anadarko,106.6740836,108.2682325,-1.49441068177125,No significant change
12/1/2020,OCTG,>=10 Price Index,Anadarko,104.1435222,105.4188413,-1.2245784212587252,No significant change
1/1/2021,OCTG,>=10 Price Index,Anadarko,103.1084348,110.5052858,-7.173856352632751,No significant change
2/1/2021,OCTG,>=10 Price Index,Anadarko,102.1468542,108.3638031,-6.086285229917526,No significant change
3/1/2021,OCTG,>=10 Price Index,Anadarko,101.1368096,106.4846595,-5.287738382445474,No significant change
4/1/2021,OCTG,>=10 Price Index,Anadarko,100.5337976,111.3579404,-10.766670570892671,No significant change
5/1/2021,OCTG,>=10 Price Index,Anadarko,99.99496555,109.2501821,-9.255682522708764,No significant change
6/1/2021,OCTG,>=10 Price Index,Anadarko,99.53317365,112.2873797,-12.814025296580107,No significant change
1/1/2018,OCTG,OCTG Price Index,Appalachian,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,OCTG Price Index,Appalachian,100.0887268,100.0887268,0.0,No significant change
3/1/2018,OCTG,OCTG Price Index,Appalachian,100.1842546,100.1842546,0.0,No significant change
4/1/2018,OCTG,OCTG Price Index,Appalachian,100.3394832,100.3394832,0.0,No significant change
5/1/2018,OCTG,OCTG Price Index,Appalachian,97.33335907,97.33335907,0.0,No significant change
6/1/2018,OCTG,OCTG Price Index,Appalachian,96.18406326,96.18406326,0.0,No significant change
7/1/2018,OCTG,OCTG Price Index,Appalachian,95.26758046,95.26758046,0.0,No significant change
8/1/2018,OCTG,OCTG Price Index,Appalachian,98.76029617,98.76029617,0.0,No significant change
9/1/2018,OCTG,OCTG Price Index,Appalachian,99.17253933,99.17253933,0.0,No significant change
10/1/2018,OCTG,OCTG Price Index,Appalachian,99.4588065,99.4588065,0.0,No significant change
11/1/2018,OCTG,OCTG Price Index,Appalachian,101.469302,101.469302,0.0,No significant change
12/1/2018,OCTG,OCTG Price Index,Appalachian,100.1527967,100.1527967,0.0,No significant change
1/1/2019,OCTG,OCTG Price Index,Appalachian,100.8534096,100.8534096,0.0,No significant change
2/1/2019,OCTG,OCTG Price Index,Appalachian,100.3513461,100.3513461,0.0,No significant change
3/1/2019,OCTG,OCTG Price Index,Appalachian,105.4107345,105.4107345,0.0,No significant change
4/1/2019,OCTG,OCTG Price Index,Appalachian,104.0922186,104.0922186,0.0,No significant change
5/1/2019,OCTG,OCTG Price Index,Appalachian,104.9964207,104.9964207,0.0,No significant change
6/1/2019,OCTG,OCTG Price Index,Appalachian,107.2773832,107.2773832,0.0,No significant change
7/1/2019,OCTG,OCTG Price Index,Appalachian,105.1010378,105.1010378,0.0,No significant change
8/1/2019,OCTG,OCTG Price Index,Appalachian,117.3697834,117.3697834,0.0,No significant change
9/1/2019,OCTG,OCTG Price Index,Appalachian,117.2079032,117.2079032,0.0,No significant change
10/1/2019,OCTG,OCTG Price Index,Appalachian,113.7140121,113.7140121,0.0,No significant change
11/1/2019,OCTG,OCTG Price Index,Appalachian,113.4981635,113.4981635,0.0,No significant change
12/1/2019,OCTG,OCTG Price Index,Appalachian,111.4410481,111.4410481,0.0,No significant change
1/1/2020,OCTG,OCTG Price Index,Appalachian,105.6767867,105.6767867,0.0,No significant change
2/1/2020,OCTG,OCTG Price Index,Appalachian,104.9745192,104.9745192,0.0,No significant change
3/1/2020,OCTG,OCTG Price Index,Appalachian,106.1297433,106.1297433,0.0,No significant change
4/1/2020,OCTG,OCTG Price Index,Appalachian,108.7914597,108.7914597,0.0,No significant change
5/1/2020,OCTG,OCTG Price Index,Appalachian,112.1273449,112.1273449,0.0,No significant change
6/1/2020,OCTG,OCTG Price Index,Appalachian,109.5969215,109.5969215,0.0,No significant change
7/1/2020,OCTG,OCTG Price Index,Appalachian,108.2023858,108.2023858,0.0,No significant change
8/1/2020,OCTG,OCTG Price Index,Appalachian,105.2285057,105.2285057,0.0,No significant change
9/1/2020,OCTG,OCTG Price Index,Appalachian,105.4870657,105.4870657,0.0,No significant change
10/1/2020,OCTG,OCTG Price Index,Appalachian,103.3816883,103.3816883,0.0,No significant change
11/1/2020,OCTG,OCTG Price Index,Appalachian,99.4940301,99.4940301,0.0,No significant change
12/1/2020,OCTG,OCTG Price Index,Appalachian,96.96183989,97.0248296,-0.0649634021708648,No significant change
1/1/2021,OCTG,OCTG Price Index,Appalachian,94.0883442,94.30685022,-0.2322349509473104,No significant change
2/1/2021,OCTG,OCTG Price Index,Appalachian,90.61410191,91.35044784,-0.8126173680244102,No significant change
3/1/2021,OCTG,OCTG Price Index,Appalachian,87.88971278,88.99004061,-1.2519415471913864,No significant change
4/1/2021,OCTG,OCTG Price Index,Appalachian,85.8154661,87.11209969,-1.5109555991795738,No significant change
5/1/2021,OCTG,OCTG Price Index,Appalachian,85.5171149,87.33054698,-2.1205487136937995,No significant change
6/1/2021,OCTG,OCTG Price Index,Appalachian,85.33769816,90.01498354,-5.48091345425153,No significant change
1/1/2018,OCTG,1-3 Price Index,Appalachian,100.0,100.0,0.0,No significant change
2/1/2018,OCTG,1-3 Price Index,Appalachian,100.0520833,100.0520833,0.0,No significant change
3/1/2018,OCTG,1-3 Price Index,Appalachian,105.5104167,105.5104167,0.0,No significant change
4/1/2018,OCTG,1-3 Price Index,Appalachian,98.8875,98.8875,0.0,No significant change
5/1/2018,OCTG,1-3 Price Index,Appalachian,95.62041667,95.62041667,0.0,No significant change
6/1/2018,OCTG,1-3 Price Index,Appalachian,95.50675,95.50675,0.0,No significant change
7/1/2018,OCTG,1-3 Price Index,Appalachian,98.80123333,98.80123333,0.0,No significant change
8/1/2018,OCTG,1-3 Price Index,Appalachian,93.52015333,93.52015333,0.0,No significant change
9/1/2018,OCTG,1-3 Price Index,Appalachian,98.67028933,98.67028933,0.0,No significant change
10/1/2018,OCTG,1-3 Price Index,Appalachian,101.6966481,101.6966481,0.0,No significant change
11/1/2018,OCTG,1-3 Price Index,Appalachian,100.4198185,100.4198185,0.0,No significant change
12/1/2018,OCTG,1-3 Price Index,Appalachian,105.9087715,105.9087715,0.0,No significant change
1/1/2019,OCTG,1-3 Price Index,Appalachian,110.2999338,110.2999338,0.0,No significant change
