Date,Index Category,Sub Category,Region,Plow,Index,Phigh,UID
01-01-2020,Chemical,Chemical Price Index,Appalachian,64.80031449,74.50134308,96.11243949,1212112001
02-01-2020,Chemical,Chemical Price Index,Appalachian,62.04356969,75.65131192,97.70149702,1212112002
03-01-2020,Chemical,Chemical Price Index,Appalachian,62.49606324,76.4035428,98.56704053,1212112003
04-01-2020,Chemical,Chemical Price Index,Appalachian,63.47573514,79.22310189,102.0646691,1212112004
05-01-2020,Chemical,Chemical Price Index,Appalachian,63.29835513,79.43239348,102.4559161,1212112005
06-01-2020,Chemical,Chemical Price Index,Appalachian,65.01048345,80.53863456,102.8406317,1212112006
07-01-2020,Chemical,Chemical Price Index,Appalachian,66.61672298,82.43966859,104.3377134,1212112007
08-01-2020,Chemical,Chemical Price Index,Appalachian,66.21013975,84.55900018,106.6732507,1212112008
09-01-2020,Chemical,Chemical Price Index,Appalachian,72.97499153,90.18975891,114.1364685,1212112009
10-01-2020,Chemical,Chemical Price Index,Appalachian,69.64332366,86.45766977,111.8739985,1212112010
11-01-2020,Chemical,Chemical Price Index,Appalachian,73.63877477,90.92394567,115.1012006,1212112011
12-01-2020,Chemical,Chemical Price Index,Appalachian,75.06291934,92.74216358,116.106623,1212112012
01-01-2021,Chemical,Chemical Price Index,Appalachian,74.81835236,93.46804737,116.7875948,1212112101
02-01-2021,Chemical,Chemical Price Index,Appalachian,73.9175449,94.87255441,118.5606971,1212112102
03-01-2021,Chemical,Chemical Price Index,Appalachian,74.51317634,96.00653361,119.3691138,1212112103
04-01-2021,Chemical,Chemical Price Index,Appalachian,73.92931365,94.06157728,118.688885,1212112104
05-01-2021,Chemical,Chemical Price Index,Appalachian,73.92217951,93.26383792,118.1690351,1212112105
06-01-2021,Chemical,Chemical Price Index,Appalachian,74.1215565,94.44398294,118.7423446,1212112106
01-01-2018,Chemical,Biocide,Ark-La-Tx,85,100,116.8888889,1312121801
02-01-2018,Chemical,Biocide,Ark-La-Tx,85,100,117.5111111,1312121802
03-01-2018,Chemical,Biocide,Ark-La-Tx,84.15,99,117.8755556,1312121803
04-01-2018,Chemical,Biocide,Ark-La-Tx,84.32,99.2,116.5671111,1312121804
05-01-2018,Chemical,Biocide,Ark-La-Tx,85.306,100.36,116.5336889,1312121805
06-01-2018,Chemical,Biocide,Ark-La-Tx,86.9448,102.288,118.5602844,1312121806
07-01-2018,Chemical,Biocide,Ark-La-Tx,84.85584,99.8304,123.5282276,1312121807
08-01-2018,Chemical,Biocide,Ark-La-Tx,85.45133867,100.5309867,122.102582,1312121808
09-01-2018,Chemical,Biocide,Ark-La-Tx,88.36107093,103.7047893,126.3620656,1312121809
10-01-2018,Chemical,Biocide,Ark-La-Tx,93.96885675,106.2438315,128.2629858,1312121810
11-01-2018,Chemical,Biocide,Ark-La-Tx,98.4550854,108.2750652,128.8103887,1312121811
12-01-2018,Chemical,Biocide,Ark-La-Tx,102.0440683,109.9000521,129.3816443,1312121812
01-01-2019,Chemical,Biocide,Ark-La-Tx,104.9152547,111.2000417,132.1853154,1312121901
02-01-2019,Chemical,Biocide,Ark-La-Tx,107.2122037,112.2400334,130.974919,1312121902
03-01-2019,Chemical,Biocide,Ark-La-Tx,109.049763,118.4720267,135.8599352,1312121903
04-01-2019,Chemical,Biocide,Ark-La-Tx,110.5198104,118.0576214,133.3546148,1312121904
05-01-2019,Chemical,Biocide,Ark-La-Tx,111.6958483,117.7260971,135.3636919,1312121905
06-01-2019,Chemical,Biocide,Ark-La-Tx,112.6366786,122.8608777,139.3709535,1312121906
07-01-2019,Chemical,Biocide,Ark-La-Tx,113.3893429,121.5687021,136.8300961,1312121907
08-01-2019,Chemical,Biocide,Ark-La-Tx,113.9914743,120.5349617,138.1440769,1312121908
09-01-2019,Chemical,Biocide,Ark-La-Tx,114.4731795,125.1079694,141.5952615,1312121909
10-01-2019,Chemical,Biocide,Ark-La-Tx,114.8585436,123.3663755,138.6095425,1312121910
11-01-2019,Chemical,Biocide,Ark-La-Tx,115.1668349,121.9731004,136.2209674,1312121911
12-01-2019,Chemical,Biocide,Ark-La-Tx,115.4134679,128.6584803,140.0567739,1312121912
01-01-2020,Chemical,Biocide,Ark-La-Tx,115.6107743,132.2601176,142.7120858,1312122001
02-01-2020,Chemical,Biocide,Ark-La-Tx,114.6219528,134.4747607,146.1696686,1312122002
03-01-2020,Chemical,Biocide,Ark-La-Tx,114.9775622,130.8598086,147.8690682,1312122003
04-01-2020,Chemical,Biocide,Ark-La-Tx,117.3153831,134.0211802,149.4952546,1312122004
05-01-2020,Chemical,Biocide,Ark-La-Tx,120.5189732,138.5502775,152.929537,1312122005
06-01-2020,Chemical,Biocide,Ark-La-Tx,119.6951785,134.120222,148.3436296,1312122006
07-01-2020,Chemical,Biocide,Ark-La-Tx,119.0361428,134.6295109,146.6749037,1312122007
08-01-2020,Chemical,Biocide,Ark-La-Tx,118.5089143,130.9836087,142.0065896,1312122008
09-01-2020,Chemical,Biocide,Ark-La-Tx,118.0871314,128.066887,140.938605,1312122009
10-01-2020,Chemical,Biocide,Ark-La-Tx,117.7497051,125.7335096,138.0842174,1312122010
11-01-2020,Chemical,Biocide,Ark-La-Tx,115.5330974,122.5868077,135.1340405,1312122011
12-01-2020,Chemical,Biocide,Ark-La-Tx,116.4264779,123.4027795,138.7738991,1312122012
01-01-2021,Chemical,Biocide,Ark-La-Tx,122.047849,127.6288902,139.925786,1312122101
02-01-2021,Chemical,Biocide,Ark-La-Tx,122.3849459,127.5164455,140.0206288,1312122102
03-01-2021,Chemical,Biocide,Ark-La-Tx,123.7924012,128.5642675,141.2342808,1312122103
04-01-2021,Chemical,Biocide,Ark-La-Tx,130.1139209,133.931414,144.0674246,1312122104
05-01-2021,Chemical,Biocide,Ark-La-Tx,131.3281738,134.8266127,144.713199,1312122105
06-01-2021,Chemical,Biocide,Ark-La-Tx,128.4114986,132.4407647,143.3383015,1312122106
01-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,80.67444877,100,152.8858625,1312141801
02-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,81.42671855,100,151.3942931,1312141802
03-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.77172503,100,150.2010376,1312141803
04-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,80.70453956,100,153.7211414,1312141804
05-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,76.2756939,99.43579767,149.4360571,1312141805
06-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,77.90771466,103.2256809,153.1091569,1312141806
07-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.21333126,111.6661479,157.2538625,1312141807
08-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.47961442,113.0099611,159.3634013,1312141808
09-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.80937247,112.4507704,161.0510323,1312141809
10-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,76.53232288,113.6376591,162.4011371,1312141810
11-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.16360149,116.9801662,163.481221,1312141811
12-01-2018,Chemical,Corrosion Inhibitor,Ark-La-Tx,80.93788509,115.9576738,159.8705799,1312141812
01-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,81.6374676,119.8478511,162.1960748,1312141901
02-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,81.53565502,119.5553237,164.0564708,1312141902
03-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,74.56704541,115.0995119,157.0233867,1312141903
04-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,75.87931726,114.9395317,159.9183203,1312141904
05-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,76.92913475,112.8854775,162.2342671,1312141905
06-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,77.76898873,107.9153859,163.347725,1312141906
07-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,78.44087192,108.3167445,164.9777909,1312141907
08-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,78.97837847,108.9685707,166.2818436,1312141908
09-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,80.78970667,104.7818605,161.4106889,1312141909
10-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,75.3905202,98.45583856,160.2569558,1312141910
11-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,74.43692978,96.70241403,157.388444,1312141911
12-01-2019,Chemical,Corrosion Inhibitor,Ark-La-Tx,69.4328123,94.96893512,155.0936346,1312141912
01-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,65.33224206,93.91289129,149.3667365,1312142001
02-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,66.39030727,93.06805622,139.1042841,1312142002
03-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,65.79707072,89.24043719,131.186151,1312142003
04-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,67.22909626,88.99935365,130.7271309,1312142004
05-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,66.42919141,86.37458019,131.4299538,1312142005
06-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,65.78926752,83.30199878,127.6342354,1312142006
07-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,65.27732841,80.84393366,124.4225634,1312142007
08-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,63.89501448,79.26658662,126.3862998,1312142008
09-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,64.73468863,77.61560392,127.9572888,1312142009
10-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,67.35195324,78.24034306,124.3502669,1312142010
11-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,69.44576492,83.02029001,124.7071914,1312142011
12-01-2020,Chemical,Corrosion Inhibitor,Ark-La-Tx,73.49435513,88.77031761,126.6140022,1312142012
01-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,79.55423897,91.77500895,122.0499566,1312142101
02-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,90.68619273,100.4628087,124.6827668,1312142102
03-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,96.6734678,107.4130485,126.789015,1312142103
04-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,99.65394934,111.7086489,128.4740136,1312142104
05-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,106.765961,116.4097207,129.8220124,1312142105
06-01-2021,Chemical,Corrosion Inhibitor,Ark-La-Tx,106.765961,116.4097207,129.8220124,1312142106
01-01-2018,Chemical,Surfactant,Ark-La-Tx,77.74447359,100,123.6418134,1312151801
02-01-2018,Chemical,Surfactant,Ark-La-Tx,76.80779318,98.74859498,125.8898464,1312151802
03-01-2018,Chemical,Surfactant,Ark-La-Tx,77.74447359,98.36568003,125.4402398,1312151803
04-01-2018,Chemical,Surfactant,Ark-La-Tx,77.93180967,100.577145,122.8325215,1312151804
05-01-2018,Chemical,Surfactant,Ark-La-Tx,75.83364556,99.21031098,119.6223305,1312151805
06-01-2018,Chemical,Surfactant,Ark-La-Tx,73.03109779,101.3652514,120.4262271,1312151806
07-01-2018,Chemical,Surfactant,Ark-La-Tx,75.28512552,103.0892037,121.0693443,1312151807
08-01-2018,Chemical,Surfactant,Ark-La-Tx,73.24421132,103.3443491,120.4598217,1312151808
09-01-2018,Chemical,Surfactant,Ark-La-Tx,71.61147996,103.5484654,118.848187,1312151809
10-01-2018,Chemical,Surfactant,Ark-La-Tx,71.58667366,101.5873673,116.9631506,1312151810
11-01-2018,Chemical,Surfactant,Ark-La-Tx,69.47615796,103.1544948,115.4551215,1312151811
12-01-2018,Chemical,Surfactant,Ark-La-Tx,67.51798145,104.5205985,117.0924598,1312151812
01-01-2019,Chemical,Surfactant,Ark-La-Tx,65.95144023,102.3650738,114.4682729,1312151901
02-01-2019,Chemical,Surfactant,Ark-La-Tx,64.69820726,97.67325048,112.4476044,1312151902
03-01-2019,Chemical,Surfactant,Ark-La-Tx,66.87658754,98.74182256,111.8426845,1312151903
04-01-2019,Chemical,Surfactant,Ark-La-Tx,65.43832511,90.93051313,109.1444361,1312151904
05-01-2019,Chemical,Surfactant,Ark-La-Tx,64.28771517,90.89727674,109.7958786,1312151905
06-01-2019,Chemical,Surfactant,Ark-La-Tx,63.36722721,90.92688846,110.9464818,1312151906
07-01-2019,Chemical,Surfactant,Ark-La-Tx,62.63083684,87.8595325,108.9894822,1312151907
08-01-2019,Chemical,Surfactant,Ark-La-Tx,62.04172455,89.03622098,109.0761867,1312151908
09-01-2019,Chemical,Surfactant,Ark-La-Tx,61.36811175,89.15703973,105.4138156,1312151909
10-01-2019,Chemical,Surfactant,Ark-La-Tx,62.22300195,86.44365351,101.753308,1312151910
11-01-2019,Chemical,Surfactant,Ark-La-Tx,62.90691411,88.84769164,103.2872474,1312151911
12-01-2019,Chemical,Surfactant,Ark-La-Tx,62.98945036,88.65777115,102.2888463,1312151912
01-01-2020,Chemical,Surfactant,Ark-La-Tx,63.52007284,89.10156349,103.85056,1312152001
02-01-2020,Chemical,Surfactant,Ark-La-Tx,63.94457082,86.39927252,101.3232355,1312152002
03-01-2020,Chemical,Surfactant,Ark-La-Tx,64.17176756,82.24793057,101.2908852,1312152003
04-01-2020,Chemical,Surfactant,Ark-La-Tx,62.57757891,78.92685701,100.7029966,1312152004
05-01-2020,Chemical,Surfactant,Ark-La-Tx,60.74021974,76.26999816,100.794694,1312152005
06-01-2020,Chemical,Surfactant,Ark-La-Tx,57.58430767,74.14451108,100.868052,1312152006
07-01-2020,Chemical,Surfactant,Ark-La-Tx,55.05957802,72.44412141,99.80272183,1312152007
08-01-2020,Chemical,Surfactant,Ark-La-Tx,53.60180255,70.16211616,96.70242475,1312152008
09-01-2020,Chemical,Surfactant,Ark-La-Tx,52.43558216,69.14580383,97.12214962,1312152009
10-01-2020,Chemical,Surfactant,Ark-La-Tx,51.48012553,67.5234621,95.16493588,1312152010
11-01-2020,Chemical,Surfactant,Ark-La-Tx,51.30024879,66.22558871,92.07050247,1312152011
12-01-2020,Chemical,Surfactant,Ark-La-Tx,52.05556059,66.4686688,92.40499695,1312152012
01-01-2021,Chemical,Surfactant,Ark-La-Tx,53.85126751,67.65226737,95.80859854,1312152101
02-01-2021,Chemical,Surfactant,Ark-La-Tx,55.28783304,67.1379248,92.5854326,1312152102
03-01-2021,Chemical,Surfactant,Ark-La-Tx,57.35877898,69.64889361,95.4246593,1312152103
04-01-2021,Chemical,Surfactant,Ark-La-Tx,59.01553574,71.65766865,98.22432842,1312152104
05-01-2021,Chemical,Surfactant,Ark-La-Tx,60.34094114,70.45464747,96.50752568,1312152105
06-01-2021,Chemical,Surfactant,Ark-La-Tx,58.90508529,70.58706991,96.7188378,1312152106
01-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,66.26506024,100,178.6746988,1312161801
02-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,66.26506024,101.686747,170.6987952,1312161802
03-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,64.81927711,100.8674699,172.2939759,1312161803
04-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,66.55421687,101.6578313,165.5942169,1312161804
05-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,70.59277108,103.013012,160.2344096,1312161805
06-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,71.17301205,104.5790843,155.9465639,1312161806
07-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,71.63720482,102.9403759,152.5162872,1312161807
08-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,72.89209317,101.6294092,149.7720659,1312161808
09-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,69.59078297,99.37581648,147.5766889,1312161809
10-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,66.94973481,107.2596893,145.8203873,1312161810
11-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,63.07786014,105.0607635,144.4153459,1312161811
12-01-2018,Chemical,Scale Inhibitor,Ark-La-Tx,57.83578209,103.3257192,143.2913129,1312161812
01-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,53.64211965,93.93768383,142.3920865,1312161901
02-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,49.87755114,94.40315911,141.6727053,1312161902
03-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,48.33577585,96.004455,141.0972004,1312161903
04-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,50.23488574,93.67103388,140.6367965,1312161904
05-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,52.23610136,90.59947771,140.2684733,1312161905
06-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,54.55996543,89.82897976,139.9738148,1312161906
07-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,56.89949696,88.48968983,139.738088,1312161907
08-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,57.64786372,88.38211331,139.5495065,1312161908
09-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,57.68455604,88.7779798,139.3986414,1312161909
10-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,57.71390989,87.40792601,139.2779492,1312161910
11-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,57.73739297,86.79381069,139.1813955,1312161911
12-01-2019,Chemical,Scale Inhibitor,Ark-La-Tx,57.75617944,85.33866301,135.441502,1312161912
01-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,57.77120861,83.69261715,130.0399486,1312162001
02-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,54.04829219,81.89385276,129.3331637,1312162002
03-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,54.80489881,81.17773281,127.5629165,1312162003
04-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,54.9282564,76.99037902,121.3274416,1312162004
05-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,55.50887018,73.64049599,116.3390617,1312162005
06-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,56.45528891,73.77986667,113.7941409,1312162006
07-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,56.73049619,70.5901584,111.0353128,1312162007
08-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,55.74584274,71.96610262,110.0330695,1312162008
09-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,56.88583082,72.44035198,112.1228411,1312162009
10-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,52.7616767,74.81975146,117.4091163,1312162010
11-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,47.63102811,81.54254816,132.4815099,1312162011
12-01-2020,Chemical,Scale Inhibitor,Ark-La-Tx,43.52650923,84.51114696,137.3105091,1312162012
01-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,40.24289413,84.78964046,138.7640699,1312162101
02-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,37.61600205,88.31364008,139.9269186,1312162102
03-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,35.80364502,97.15693616,150.4957518,1312162103
04-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,39.58267505,104.231573,161.3604568,1312162104
05-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,41.30469426,107.8832504,165.2329438,1312162105
06-01-2021,Chemical,Scale Inhibitor,Ark-La-Tx,41.30469426,107.8832504,165.2329438,1312162106
01-01-2018,Chemical,Acid,Ark-La-Tx,48.12834225,100,129.4117647,1312171801
02-01-2018,Chemical,Acid,Ark-La-Tx,54.54545455,104.3850267,132.4064171,1312171802
03-01-2018,Chemical,Acid,Ark-La-Tx,53.26203209,103.0802139,131.5935829,1312171803
04-01-2018,Chemical,Acid,Ark-La-Tx,50.31016043,98.50695187,128.3764706,1312171804
05-01-2018,Chemical,Acid,Ark-La-Tx,50.83636364,94.84834225,125.1610695,1312171805
06-01-2018,Chemical,Acid,Ark-La-Tx,50.29475936,91.92145455,125.1555936,1312171806
07-01-2018,Chemical,Acid,Ark-La-Tx,53.07003209,92.78850053,123.8677904,1312171807
08-01-2018,Chemical,Acid,Ark-La-Tx,57.21538396,94.76555979,122.1958366,1312171808
09-01-2018,Chemical,Acid,Ark-La-Tx,69.51562267,100.1974746,127.2753858,1312171809
10-01-2018,Chemical,Acid,Ark-La-Tx,74.86383504,104.5430064,137.1144263,1312171810
11-01-2018,Chemical,Acid,Ark-La-Tx,79.78411616,108.0194319,144.9856587,1312171811
12-01-2018,Chemical,Acid,Ark-La-Tx,84.36205228,112.0839947,148.0740885,1312171812
01-01-2019,Chemical,Acid,Ark-La-Tx,86.74097873,115.3356449,153.7533884,1312171901
02-01-2019,Chemical,Acid,Ark-La-Tx,89.92754234,116.0118315,158.2968284,1312171902
03-01-2019,Chemical,Acid,Ark-La-Tx,91.835082,117.8362031,161.9315803,1312171903
04-01-2019,Chemical,Acid,Ark-La-Tx,94.00282496,119.9374117,169.3313605,1312171904
05-01-2019,Chemical,Acid,Ark-La-Tx,97.02044178,122.2600898,170.7592061,1312171905
06-01-2019,Chemical,Acid,Ark-La-Tx,100.0762465,124.7599435,178.3185948,1312171906
07-01-2019,Chemical,Acid,Ark-La-Tx,102.5208902,125.476404,177.9489935,1312171907
08-01-2019,Chemical,Acid,Ark-La-Tx,101.2680491,127.9747061,184.0704247,1312171908
09-01-2019,Chemical,Acid,Ark-La-Tx,98.9823537,129.9733478,184.4755911,1312171909
10-01-2019,Chemical,Acid,Ark-La-Tx,98.43721986,126.4385713,189.2917029,1312171910
11-01-2019,Chemical,Acid,Ark-La-Tx,91.58400049,125.2150281,186.4066243,1312171911
12-01-2019,Chemical,Acid,Ark-La-Tx,84.1762913,122.6319155,184.2269037,1312171912
01-01-2020,Chemical,Acid,Ark-La-Tx,78.50680844,122.4905592,185.2424855,1312172001
02-01-2020,Chemical,Acid,Ark-La-Tx,85.2653398,120.4523404,177.712705,1312172002
03-01-2020,Chemical,Acid,Ark-La-Tx,79.12136275,109.1960969,167.8386132,1312172003
04-01-2020,Chemical,Acid,Ark-La-Tx,76.1313148,103.3996583,157.3724948,1312172004
05-01-2020,Chemical,Acid,Ark-La-Tx,71.49328713,100.0459298,150.9247338,1312172005
06-01-2020,Chemical,Acid,Ark-La-Tx,70.02885431,95.43781338,147.0499475,1312172006
07-01-2020,Chemical,Acid,Ark-La-Tx,64.68618505,87.90105284,142.0249847,1312172007
08-01-2020,Chemical,Acid,Ark-La-Tx,62.65803895,83.15506687,138.6467258,1312172008
09-01-2020,Chemical,Acid,Ark-La-Tx,58.46867715,83.20854548,136.5858298,1312172009
10-01-2020,Chemical,Acid,Ark-La-Tx,55.11718771,83.89303959,132.3702681,1312172010
11-01-2020,Chemical,Acid,Ark-La-Tx,55.6445523,87.64919103,131.5646637,1312172011
12-01-2020,Chemical,Acid,Ark-La-Tx,56.70815521,88.30117101,130.0645652,1312172012
01-01-2021,Chemical,Acid,Ark-La-Tx,56.91732631,88.60885124,131.645235,1312172101
02-01-2021,Chemical,Acid,Ark-La-Tx,54.51781827,83.72130559,131.3411435,1312172102
03-01-2021,Chemical,Acid,Ark-La-Tx,51.31478937,81.09469153,131.2167056,1312172103
04-01-2021,Chemical,Acid,Ark-La-Tx,51.96092241,84.12709013,131.5608076,1312172104
05-01-2021,Chemical,Acid,Ark-La-Tx,54.40296252,82.70274162,131.5007092,1312172105
06-01-2021,Chemical,Acid,Ark-La-Tx,54.40296252,82.70274162,131.5007092,1312172106
01-01-2018,Chemical,Breaker,Ark-La-Tx,70.92198582,100,110.8494397,1312181801
02-01-2018,Chemical,Breaker,Ark-La-Tx,72.00476423,98.21828813,111.0930648,1312181802
03-01-2018,Chemical,Breaker,Ark-La-Tx,70.27231877,98.67370473,111.2879649,1312181803
04-01-2018,Chemical,Breaker,Ark-La-Tx,70.83536354,100.6216014,110.7130096,1312181804
05-01-2018,Chemical,Breaker,Ark-La-Tx,75.18380163,99.01279194,108.060419,1312181805
06-01-2018,Chemical,Breaker,Ark-La-Tx,79.63705268,98.78226539,108.1309729,1312181806
07-01-2018,Chemical,Breaker,Ark-La-Tx,78.0445455,97.54132311,107.3980705,1312181807
08-01-2018,Chemical,Breaker,Ark-La-Tx,72.18064209,98.13700522,107.601094,1312181808
09-01-2018,Chemical,Breaker,Ark-La-Tx,72.35227719,97.02511497,106.5453872,1312181809
10-01-2018,Chemical,Breaker,Ark-La-Tx,71.52482971,97.59735363,107.6498228,1312181810
11-01-2018,Chemical,Breaker,Ark-La-Tx,72.81187286,97.61012263,109.0206216,1312181811
12-01-2018,Chemical,Breaker,Ark-La-Tx,70.91800568,97.42976883,110.6045109,1312181812
01-01-2019,Chemical,Breaker,Ark-La-Tx,68.42841137,97.56087244,112.846123,1312181901
02-01-2019,Chemical,Breaker,Ark-La-Tx,68.06090353,97.54568722,114.1521623,1312181902
03-01-2019,Chemical,Breaker,Ark-La-Tx,67.00895237,99.47556228,114.7097435,1312181903
04-01-2019,Chemical,Breaker,Ark-La-Tx,66.13129883,102.4812132,118.0793101,1312181904
05-01-2019,Chemical,Breaker,Ark-La-Tx,65.57354646,104.3984836,122.7239646,1312181905
06-01-2019,Chemical,Breaker,Ark-La-Tx,65.12734456,106.5170003,128.3233978,1312181906
07-01-2019,Chemical,Breaker,Ark-La-Tx,64.77038303,107.6271133,131.406485,1312181907
08-01-2019,Chemical,Breaker,Ark-La-Tx,64.2899137,108.1254035,132.4112039,1312181908
09-01-2019,Chemical,Breaker,Ark-La-Tx,63.12593778,108.9138359,135.1639802,1312181909
10-01-2019,Chemical,Breaker,Ark-La-Tx,63.16925762,110.1292821,138.4381518,1312181910
11-01-2019,Chemical,Breaker,Ark-La-Tx,63.98351394,109.7373383,141.9345396,1312181911
12-01-2019,Chemical,Breaker,Ark-La-Tx,64.34256883,110.690634,144.7316499,1312181912
01-01-2020,Chemical,Breaker,Ark-La-Tx,63.16806188,111.9405209,146.9693381,1312182001
02-01-2020,Chemical,Breaker,Ark-La-Tx,63.30040695,112.9404303,146.9079376,1312182002
03-01-2020,Chemical,Breaker,Ark-La-Tx,65.25783409,114.7148585,147.7358677,1312182003
04-01-2020,Chemical,Breaker,Ark-La-Tx,65.23209154,117.1089016,145.4747101,1312182004
05-01-2020,Chemical,Breaker,Ark-La-Tx,67.77768232,117.5623852,144.2504843,1312182005
06-01-2020,Chemical,Breaker,Ark-La-Tx,70.30140524,116.4634212,141.7119028,1312182006
07-01-2020,Chemical,Breaker,Ark-La-Tx,71.63823317,116.1689504,143.0917896,1312182007
08-01-2020,Chemical,Breaker,Ark-La-Tx,72.90259563,116.323174,141.7594476,1312182008
09-01-2020,Chemical,Breaker,Ark-La-Tx,73.9140856,116.4465528,144.7864764,1312182009
10-01-2020,Chemical,Breaker,Ark-La-Tx,75.69777815,116.4153225,147.0131993,1312182010
11-01-2020,Chemical,Breaker,Ark-La-Tx,75.85788144,116.5202716,145.8710759,1312182011
12-01-2020,Chemical,Breaker,Ark-La-Tx,76.50569771,116.5609198,148.9528295,1312182012
01-01-2021,Chemical,Breaker,Ark-La-Tx,77.09974522,116.5790013,149.7290981,1312182101
02-01-2021,Chemical,Breaker,Ark-La-Tx,77.35120902,116.6175282,150.1443851,1312182102
03-01-2021,Chemical,Breaker,Ark-La-Tx,77.67629804,116.637121,151.1768114,1312182103
04-01-2021,Chemical,Breaker,Ark-La-Tx,77.92834867,116.6522605,151.6045306,1312182104
05-01-2021,Chemical,Breaker,Ark-La-Tx,78.09403023,116.6684715,151.9787883,1312182105
06-01-2021,Chemical,Breaker,Ark-La-Tx,77.89955898,116.6526177,151.5867101,1312182106
01-01-2018,Chemical,Chemical Price Index,Ark-La-Tx,75.75103864,100,131.5852891,1312111801
